Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
Transcriptional misregulation in cancer,0.34113298183208485,1.0187292532412142,0.4258064516129032,0.7091497993046073,186,103,DDX5;CDKN2C;TAF15;HDAC2;HDAC1;FUS;MITF;CDKN1B;EWSR1;PLAT;CSF1R;KLF3;MMP9;TFE3;ELANE;MPO;NGFR;MLF1;BCL2L1;IGFBP3;SPINT1;PML;FUT8;ITGAM;BCL6;CD14;DDB2;NFKB1;RXRB;ZBTB16;HPGD;HIST3H3;ERG;ASPSCR1;COMMD3-BMI1;RELA;BAX;ZBTB17;SS18;FLI1;HIST1H3A;ATF1;NCOR1;PRCC;HIST2H3A;PBX3;PAX8;MEF2C;SIN3A;H3F3A;FCGR1A;FLT1;ETV6;CDKN1A;SP1;RUNX2;ITGB7;FOXO1;CDK14;ZEB1;CDK9;SSX2B;ARNT2;KMT2A;CEBPA;LDB1;KDM6A;CCND2;REL;MLLT1;BMP2K;TP53;MEN1;CCNT1;DUSP6;PROM1;RXRA;TRAF1;MET;PLAU;JUP;PBX1;HMGA2;PAX5;TGFBR2;SIX4;SMAD1;WT1;ATM;CEBPB;MAX;NSD2;IGF1;BAK1;RUNX1;POLK;CD40;MEIS1;IGF1R;TCF3;JMJD1C;CCNT2;PTK2,DDX5;CDKN2C;TAF15;HDAC2;HDAC1;FUS;MITF;CDKN1B;EWSR1;PLAT;CSF1R;KLF3;MMP9;TFE3;ELANE;MPO;NGFR;MLF1;BCL2L1;IGFBP3;SPINT1;PML;FUT8;ITGAM;BCL6;CD14;DDB2;NFKB1;RXRB;ZBTB16;HPGD;HIST3H3;ERG;ASPSCR1;COMMD3-BMI1;RELA;BAX;ZBTB17;SS18;FLI1;HIST1H3A;ATF1;NCOR1;PRCC;HIST2H3A;PBX3;PAX8;MEF2C;SIN3A
Pyrimidine metabolism,0.35725152545607947,1.0223365470308714,0.44193548387096776,0.7103442676773084,57,48,NME1-NME2;NME1;NT5E;ENTPD1;CDA;DTYMK;UMPS;DPYD;UCK2;TK2;DUT;RRM1;NT5C;RRM2;ENPP1;CAD;UCKL1;CANT1;UCK1;TK1;DCTD;RRM2B;TYMS;DCK;NT5C1A;PNP;NT5C2;NME6;UPP1;DCTPP1;DPYS;TYMP;NUDT2;ENPP3;NME7;ENTPD6;NT5C3B;ENTPD3;CTPS1;NT5C3A;ENTPD4;DHODH;CMPK2;NME3;ENTPD5;UPRT;CMPK1;CTPS2,NME1-NME2;NME1;NT5E;ENTPD1;CDA;DTYMK;UMPS;DPYD;UCK2;TK2;DUT;RRM1;NT5C;RRM2;ENPP1;CAD;UCKL1;CANT1;UCK1;TK1;DCTD
Fc gamma R-mediated phagocytosis,0.3378177970731341,1.0235654011266615,0.432258064516129,0.7105247787819947,91,81,PLPP3;CFL1;PLPP1;MARCKSL1;LIMK2;BIN1;PIP5K1C;PIK3R1;MAPK3;PIP5K1A;GSN;AMPH;ARPC1B;PLD2;ARPC5L;ARPC3;ARPC5;ARF6;PRKCB;MAPK1;PLD1;WAS;ARPC4;AKT3;ARPC1A;PAK1;RAC1;ASAP1;PLCG1;PIK3CD;AKT2;MARCKS;RAC2;DOCK2;RAF1;PIK3CB;RPS6KB1;MAP2K1;NCF1;PLA2G4A;SYK;PRKCD;FCGR1A;CFL2;PLCG2;INPPL1;HCK;FCGR2B;PRKCA;ASAP2;AKT1;PIK3R2;RPS6KB2;SCIN;DNM2;VAV3;WASF2;CDC42;FCGR2A;PLA2G6;PTPRC;ASAP3;WASF3;INPP5D;FCGR3A;LYN;CRK;PRKCE;PIK3CA;VAV2;WASL;CRKL;VASP;MYO10;LIMK1;SPHK2;WASF1;PLPP2;VAV1;ARPC2;GAB2,PLPP3;CFL1;PLPP1;MARCKSL1;LIMK2;BIN1;PIP5K1C;PIK3R1;MAPK3;PIP5K1A;GSN;AMPH;ARPC1B;PLD2;ARPC5L;ARPC3;ARPC5;ARF6;PRKCB;MAPK1;PLD1;WAS;ARPC4;AKT3;ARPC1A;PAK1;RAC1;ASAP1;PLCG1;PIK3CD;AKT2;MARCKS;RAC2;DOCK2;RAF1;PIK3CB;RPS6KB1;MAP2K1;NCF1;PLA2G4A;SYK;PRKCD;FCGR1A;CFL2;PLCG2;INPPL1;HCK;FCGR2B;PRKCA;ASAP2;AKT1;PIK3R2
Basal transcription factors,0.36253306555473264,1.020857238622249,0.47249190938511326,0.7105747275890344,45,37,TAF15;GTF2I;TAF10;ERCC3;TAF12;GTF2E2;GTF2F1;TAF6L;TBP;TAF6;GTF2B;TAF5;TAF7;TAF5L;TAF3;GTF2H4;TAF8;TAF1L;TAF1;TAF2;TAF4;TBPL1;GTF2H2;GTF2H5;TAF9B;GTF2F2;ERCC2;GTF2IRD1;TAF9;MNAT1;GTF2H3;CDK7;TAF7L;GTF2A1;GTF2E1;CCNH;GTF2H1,TAF15;GTF2I;TAF10;ERCC3;TAF12
Riboflavin metabolism,0.4178344640742126,1.019169514068489,0.6170212765957447,0.7117470322995212,8,8,BLVRB;ACP2;ENPP1;RFK;FLAD1;ACP1;ENPP3;ACP5,BLVRB;ACP2;ENPP1;RFK;FLAD1
Insulin resistance,0.3354224293020575,1.0134842451002013,0.4806451612903226,0.7128565162577968,108,80,AGT;PPP1CA;PRKCZ;NOS3;NR1H2;PPP1CC;PYGM;PRKAG2;PIK3R1;GFPT1;TBC1D4;MAPK9;PYGB;PTPN11;IRS1;MAPK8;PYGL;PRKCB;SLC27A3;GFPT2;ACACB;CD36;SLC2A4;MTOR;NFKB1;AKT3;NFKBIA;PRKAB1;PPP1CB;PIK3CD;AKT2;RELA;INSR;OGT;SLC27A1;PIK3CB;RPS6KB1;RPS6KA3;PDPK1;PPP1R3D;PRKCD;GYS1;PRKAA1;AKT1;GSK3B;PIK3R2;CPT1A;RPS6KB2;PPP1R3A;FOXO1;PTEN;PRKAA2;RPS6KA6;SLC27A2;SLC2A1;MLXIP;SLC27A6;PTPRF;IKBKB;PRKCE;PTPN1;PIK3CA;STAT3;RPS6KA2;PRKAG1;MLX;CREB1;PRKAB2;CPT1B;IRS2;PRKCQ;SREBF1;G6PC3;TNFRSF1A;PCK1;CRTC2;RPS6KA1;SLC27A4;PCK2;PTPA,AGT;PPP1CA;PRKCZ;NOS3;NR1H2;PPP1CC;PYGM;PRKAG2;PIK3R1;GFPT1;TBC1D4;MAPK9;PYGB;PTPN11;IRS1;MAPK8;PYGL;PRKCB;SLC27A3;GFPT2;ACACB;CD36;SLC2A4;MTOR;NFKB1;AKT3;NFKBIA;PRKAB1;PPP1CB;PIK3CD;AKT2;RELA;INSR;OGT;SLC27A1;PIK3CB;RPS6KB1;RPS6KA3;PDPK1;PPP1R3D;PRKCD;GYS1;PRKAA1;AKT1;GSK3B;PIK3R2;CPT1A;RPS6KB2;PPP1R3A
Human T-cell leukemia virus 1 infection,0.32455297911247344,1.0120976178161598,0.47096774193548385,0.7133848158635715,219,161,NRP1;CDKN2C;TLN2;STAT5B;XPO1;STAT5A;RAN;MAP3K3;CRTC3;TLN1;CALR;JAK1;ADCY6;SLC25A5;PIK3R1;MAPK3;NFATC4;SLC25A6;ATR;MAPK9;RANBP1;MAPK8;VDAC2;CANX;ANAPC2;BCL2L1;FDPS;ADCY5;GPS2;TSPO;POLB;PPP3CB;BUB3;NFATC1;VDAC1;ANAPC7;IKBKG;PPP3CC;PRKACB;MAPK1;VDAC3;NFKB1;AKT3;CDK2;NFATC2;NFKBIA;EP300;SLC25A4;HLA-DMB;PIK3CD;ADCY3;HLA-E;RANBP3;NRAS;AKT2;RELA;PRKACA;BAX;TRRAP;CHEK2;ANAPC10;TBP;CHEK1;MAD2L1;CD3E;PIK3CB;HLA-DRA;TGFB2;HLA-G;MAP2K1;KAT2B;CRTC1;TGFBR1;MAP2K2;ATF2;CD4;ELK1;AKT1;CREBBP;PIK3R2;CDKN1A;MAP2K4;NFATC3;TGFB1;CDK4;PPP3CA;XIAP;PTEN;CDKN2A;HLA-A;ANAPC5;ESPL1;HLA-C;HLA-DQA1;KAT2A;SMAD3;DLG1;SLC2A1;RELB;CCND2;HLA-DRB5;IL1R1;ADCY7;HLA-DPA1;RB1;CHUK;IKBKB;TP53;CDC27;CCNB2;CCNA2;MAD1L1;MMP7;PIK3CA;ICAM1;JAK3;ITGB2;HLA-DPB1;MAP3K1;HLA-DRB1;HLA-B;SRF;JUN;CDC23;CDC16;TBPL1;KRAS;CREB1;ETS1;TGFBR2;HLA-DRB4;HLA-F;TGFB3;SMAD4;B2M;NFYB;NFKB2;HLA-DMA;CDC26;LTBR;HRAS;CDC20;PRKACG;ATM;BUB1B;ATF6B;ANAPC1;HLA-DRB3;HLA-DQB1;VAC14;TNFRSF1A;SMAD2;ITGAL;CRTC2;CD40;KAT5;E2F3;CCNE1;ANAPC4;TCF3;PPP3R1,NRP1;CDKN2C;TLN2;STAT5B;XPO1;STAT5A;RAN;MAP3K3;CRTC3;TLN1;CALR;JAK1;ADCY6;SLC25A5;PIK3R1;MAPK3;NFATC4;SLC25A6;ATR;MAPK9;RANBP1;MAPK8;VDAC2;CANX;ANAPC2;BCL2L1;FDPS;ADCY5;GPS2;TSPO;POLB;PPP3CB;BUB3;NFATC1;VDAC1;ANAPC7;IKBKG;PPP3CC;PRKACB;MAPK1;VDAC3;NFKB1;AKT3;CDK2;NFATC2;NFKBIA;EP300;SLC25A4;HLA-DMB;PIK3CD;ADCY3;HLA-E;RANBP3;NRAS;AKT2;RELA;PRKACA;BAX;TRRAP;CHEK2;ANAPC10;TBP;CHEK1;MAD2L1;CD3E;PIK3CB;HLA-DRA
Aldosterone-regulated sodium reabsorption,0.36160288064912344,1.009180265567962,0.4723127035830619,0.7140328271069977,37,25,PIK3R1;MAPK3;IRS1;PRKCB;HSD11B2;MAPK1;NR3C2;PIK3CD;INSR;SFN;PIK3CB;PDPK1;ATP1A1;SCNN1A;PRKCA;PIK3R2;NEDD4L;ATP1B1;PIK3CA;ATP1A3;KRAS;ATP1B3;SLC9A3R2;IGF1;ATP1A2,PIK3R1;MAPK3;IRS1;PRKCB;HSD11B2;MAPK1;NR3C2;PIK3CD;INSR;SFN;PIK3CB;PDPK1;ATP1A1;SCNN1A;PRKCA;PIK3R2
Phototransduction,0.4404844634170304,1.0095043711010119,0.7759336099585062,0.7168450099565339,28,4,GNB1;CALML5;CALML3;CALM2,GNB1;CALML5;CALML3;CALM2
Linoleic acid metabolism,0.4149464159180319,1.006405418875047,0.6014234875444839,0.7177838873538983,29,8,PLA2G2A;ALOX15;JMJD7-PLA2G4B;PLA2G16;PLA2G4A;PLA2G6;PLA2G12A;PLB1,PLA2G2A;ALOX15;JMJD7-PLA2G4B;PLA2G16;PLA2G4A
Autophagy,0.3278556499963402,1.0002823592452907,0.4935483870967742,0.7320462530808614,128,107,RRAS;ITPR1;MRAS;RHEB;TSC1;CAMKK2;PIK3R1;MAPK3;RRAS2;EIF2S1;MAPK9;ATG4B;BECN1;IRS1;MAPK8;BCL2L1;BCL2;TSC2;CTSB;RAB7A;EIF2AK3;PRKACB;MAPK1;IGBP1;MTMR3;CTSD;MTOR;ATG2A;RPTOR;AKT3;BAD;DAPK1;MAP3K7;UVRAG;PIK3CD;ATG12;VMP1;NRAS;STK11;AKT2;PRKACA;ATG2B;RB1CC1;SH3GLB1;RAF1;PIK3CB;RPS6KB1;MLST8;PDPK1;MAP2K1;RRAGA;MAP2K2;PRKCD;SNAP29;EIF2AK4;HMGB1;SUPT20H;WIPI1;PRKAA1;PPP2CB;AKT1;PIK3R2;RPS6KB2;LAMP2;ATG16L1;ATG4C;DAPK3;VAMP8;PTEN;CTSL;ATG13;PRKAA2;RUBCN;RAB33B;AKT1S1;PIK3C3;GABARAPL2;MTMR14;WIPI2;PIK3CA;RRAGB;STX17;BNIP3;AMBRA1;RRAGD;ATG3;KRAS;ATG9A;DAPK2;LAMP1;ZFYVE1;IRS2;PRKCQ;GABARAP;ATG101;NRBF2;HRAS;PRKACG;TRAF6;PPP2CA;ULK1;IGF1R;PIK3R4;RRAGC;DEPTOR;ATG5;ATG7,RRAS;ITPR1;MRAS;RHEB;TSC1;CAMKK2;PIK3R1;MAPK3;RRAS2;EIF2S1;MAPK9;ATG4B;BECN1;IRS1;MAPK8;BCL2L1;BCL2;TSC2;CTSB;RAB7A;EIF2AK3;PRKACB;MAPK1;IGBP1;MTMR3;CTSD;MTOR;ATG2A;RPTOR;AKT3;BAD;DAPK1;MAP3K7;UVRAG;PIK3CD;ATG12;VMP1;NRAS;STK11;AKT2;PRKACA;ATG2B;RB1CC1;SH3GLB1;RAF1;PIK3CB;RPS6KB1;MLST8;PDPK1;MAP2K1;RRAGA;MAP2K2;PRKCD;SNAP29;EIF2AK4;HMGB1;SUPT20H;WIPI1;PRKAA1;PPP2CB;AKT1;PIK3R2;RPS6KB2;LAMP2;ATG16L1;ATG4C
Glioma,0.3411392791696123,0.9983105610303245,0.5,0.7343098524552104,75,54,PDGFRB;PDGFRA;EGFR;CAMK2G;PIK3R1;MAPK3;CAMK2D;CAMK2B;CAMK2A;SHC1;PRKCB;CAMK1;MAPK1;DDB2;MTOR;AKT3;PLCG1;PIK3CD;NRAS;AKT2;BAX;CALML5;RAF1;PIK3CB;GRB2;MAP2K1;MAP2K2;PLCG2;CAMK1D;PRKCA;AKT1;PIK3R2;CDKN1A;CALML3;ARAF;CALM2;SOS1;CDK4;CDK6;PTEN;CDKN2A;BRAF;RB1;TP53;CAMK4;PIK3CA;KRAS;HRAS;IGF1;BAK1;POLK;SOS2;IGF1R;E2F3,PDGFRB;PDGFRA;EGFR;CAMK2G;PIK3R1;MAPK3;CAMK2D;CAMK2B;CAMK2A;SHC1;PRKCB;CAMK1;MAPK1;DDB2;MTOR;AKT3;PLCG1;PIK3CD;NRAS;AKT2;BAX;CALML5;RAF1;PIK3CB;GRB2;MAP2K1;MAP2K2;PLCG2;CAMK1D;PRKCA;AKT1;PIK3R2;CDKN1A;CALML3;ARAF;CALM2;SOS1;CDK4;CDK6;PTEN;CDKN2A
