Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
MAPK family signaling cascades,-0.0012691922123545508,-1.2748813851963097,0.94,0.9312359739066987,326,222,UROD;NGLY1;LIAS;DYM;GSPT2;UBE2M;XRCC1;NT5C2;SMARCAD1;FBXO17;SLC30A9;LRRK1;PROM1;TMPPE;PHF21A;ALG13;TRIM68;PDCL;CXCL10;TAX1BP3;SNRNP48;GAREM1;RARRES2;AHDC1;NPRL3;TSNARE1;EEF2K;LIMD2;AKT1S1;CDK18;VPS4B;TMED5;KIAA0368;EXOSC7;VARS;AKAP13;SELENON;BROX;C19orf66;HERC1;NDUFAF1;SEL1L;BIRC2;MITD1;VAC14;CTDSPL;UBE4A;ZNF384;KCNAB2;SMAD5;PCDHB8;NCDN;ZNF382;DHRS2;MRPL27;TMCC3;RHOQ;FPGT-TNNI3K;CRIP1;ETV3;TMEM19;P3H2;CD5;PEX13;LGALS9C;HIRIP3;OSBPL8;MEN1;RAB11FIP2;ARFGAP3;RMND5A;ANKFY1;RAB9A;TBC1D10A;ERBB3;DCP2;LRWD1;HMGN3;AUTS2;TUBG1;RHOB;ZNF570;ECE2;PGAM2;PGP;PARD6B;CFL1;SMAP1;LAIR1;POU2F2;CARD19;UBE2N;PEX5;SAYSD1;GINS2;KDM4A;MMACHC;SAFB2;TPI1;DNAJC14;ZNF782;MIPEP;TANGO2;PIAS1;TXNDC12;HCFC1;NEMP1;PLXND1;CRTC1;NDUFA3;ABHD4;ABI3;ABRAXAS1;ADAMTSL4;ALDH3A1;AMOTL1;AP1M2;BRI3;C2CD3;C4B;C6orf136;CASP9;CAV2;CCDC28A;CD74;CDC42EP1;CLCA4;CMAS;CNN3;COL18A1;COL5A1;CRISP3;CYLD;DAG1;DAPP1;DCAF10;DENND3;DISC1;DNAH7;DNAJC7;DOK2;DPP3;ELMOD2;EPHX4;FADS1;FAM107A;FAM122A;FAM193A;FBXO7;FGD3;GFPT2;GUF1;HDLBP;HLA-G;HNRNPLL;IDS;IFI30;INPPL1;ITGB3;LAMB2;LAMP2;LDLR;LDLRAP1;LRCH2;MARCO;MEF2C;METRNL;MIER1;MYBBP1A;MYL10;N4BP1;NDRG2;NEK8;NFIA;NFRKB;NFYA;NRDE2;NT5E;NUP35;OAF;ODF2;PARP16;PARVG;PCDH1;PCDHB15;PCDHB2;PDAP1;PDLIM3;PHKG1;POGK;PPP1R14C;PWP2;RAB11FIP3;RAB19;REEP6;REN;RFLNB;RUNDC1;SDC1;SDCBP;SEC62;SEPT9;SERPINB3;SGMS1;SHISA4;SIRPA;SLC25A40;SNX12;SRSF6;STAT1;STUB1;SYNC;TEP1;UBE2E2;UBE2E3;VLDLR;WDR60;WRN;ZBP1;ZEB2;ZNF550;ZNF8,C2CD3;C4B;C6orf136;CASP9;CAV2;CCDC28A;CD74;CDC42EP1;CLCA4;CMAS;CNN3;COL18A1;COL5A1;CRISP3;CYLD;DAG1;DAPP1;DCAF10;DENND3;DISC1;DNAH7;DNAJC7;DOK2;DPP3;ELMOD2;EPHX4;FADS1;FAM107A;FAM122A;FAM193A;FBXO7;FGD3;GFPT2;GUF1;HDLBP;HLA-G;HNRNPLL;IDS;IFI30;INPPL1;ITGB3;LAMB2;LAMP2;LDLR;LDLRAP1;LRCH2;MARCO;MEF2C;METRNL;MIER1;MYBBP1A;MYL10;N4BP1;NDRG2;NEK8;NFIA;NFRKB;NFYA;NRDE2;NT5E;NUP35;OAF;ODF2;PARP16;PARVG;PCDH1;PCDHB15;PCDHB2;PDAP1;PDLIM3;PHKG1;POGK;PPP1R14C;PWP2;RAB11FIP3;RAB19;REEP6;REN;RFLNB;RUNDC1;SDC1;SDCBP;SEC62;SEPT9;SERPINB3;SGMS1;SHISA4;SIRPA;SLC25A40;SNX12;SRSF6;STAT1;STUB1;SYNC;TEP1;UBE2E2;UBE2E3;VLDLR;WDR60;WRN;ZBP1;ZEB2;ZNF550;ZNF8
Metabolism of cofactors,0.0003806721238611976,1.2854397135489004,0.589157413455258,0.9313374099829835,19,14,OPLAH;GAGE13;FAM76B;ZC3H13;TBC1D10B;GID8;WFDC2;MYDGF;LDHAL6B;PML;SLC25A4;STX11;TNIP2;TTC25,OPLAH;GAGE13;FAM76B;ZC3H13;TBC1D10B;GID8;WFDC2;MYDGF
Regulation of RUNX2 expression and activity,-0.001013584757582214,-1.2330727961063728,0.5255813953488372,0.9313542819102041,73,58,AHDC1;NPRL3;TSNARE1;EEF2K;LIMD2;AKT1S1;CDK18;VPS4B;TMED5;KIAA0368;EXOSC7;VARS;CLK2;HNRNPCL1;MRPL57;HEATR5A;ENPEP;CARD19;GINS2;KDM4A;TSPAN9;ZNF782;TANGO2;TXNDC12;HCFC1;NISCH;CRTC1;NDUFA3;ABHD4;ABRAXAS1;ADAMTSL4;ALDH3A1;AMOTL1;AP1M2;BRI3;C2CD3;C4B;CACHD1;CCDC28A;CLCA4;CYLD;DCAF10;DNAH7;DNAJC7;DPP3;FAM107A;HDLBP;LDLR;NFIA;ODF2;PACSIN3;PARVG;PPCS;REN;SEPT9;SLC25A40;SNX12;ZNF652,HNRNPCL1;MRPL57;HEATR5A;ENPEP;CARD19;GINS2;KDM4A;TSPAN9;ZNF782;TANGO2;TXNDC12;HCFC1;NISCH;CRTC1;NDUFA3;ABHD4;ABRAXAS1;ADAMTSL4;ALDH3A1;AMOTL1;AP1M2;BRI3;C2CD3;C4B;CACHD1;CCDC28A;CLCA4;CYLD;DCAF10;DNAH7;DNAJC7;DPP3;FAM107A;HDLBP;LDLR;NFIA;ODF2;PACSIN3;PARVG;PPCS;REN;SEPT9;SLC25A40;SNX12;ZNF652
"GABA synthesis, release, reuptake and degradation",-0.00019314922297357544,-1.2180367489343162,0.7512437810945274,0.9313706708907178,19,9,GORASP1;TANK;LIG4;ACY3;CCNB2;BAG2;GSTA4;PCMT1;ZNF672,TANK;LIG4;ACY3;CCNB2;BAG2;GSTA4;PCMT1;ZNF672
Mitotic G2-G2/M phases,-0.002166525019077769,-1.2872050933105488,0.31004836109618483,0.9313959506757766,185,162,YRDC;PLEKHA2;HDAC3;OPLAH;PLEKHF1;COL5A3;LAMC2;MAP3K8;AHDC1;NPRL3;TSNARE1;EEF2K;LIMD2;AKT1S1;CDK18;VPS4B;TMED5;KIAA0368;EXOSC7;VARS;AKAP13;NFKBIL1;TNNI2;CSNK1G3;TNNT1;CSNK2A1;BLOC1S3;GLS2;PPP2R5C;ADK;KRT72;TBC1D8;ASPM;PSMB1;CRTC2;LCMT1;GPR107;KCNAB2;CPEB2;CSNK1E;STXBP3;RAB11FIP4;GTF2E1;TMEM120B;AP2A2;CYB5B;TXNRD1;HNRNPCL1;LRRC40;PGAM2;CHORDC1;MCRIP1;CARD19;GINS2;KDM4A;HNRNPH2;MOB3A;ZNF782;MFHAS1;TANGO2;RFK;ZER1;TXNDC12;MOB3C;HCFC1;IFNGR1;HMGB3;KIF11;SETMAR;CRTC1;NDUFA3;ABHD4;ABRAXAS1;ADAMTSL4;ADARB1;AKR1B1;ALDH3A1;ALG14;AMOTL1;ANKRD1;ANXA4;AP1M2;ARF3;ARHGEF5;ATF6B;ATXN2;BRI3;C1QA;C2CD3;C4B;CACHD1;CASKIN2;CAV1;CCDC170;CCDC28A;CDK5RAP2;CLCA4;CLDN4;COL18A1;CYLD;DCAF10;DNAH7;DNAJC7;DOCK8;DOHH;DOK2;DPP3;DSG2;DYNLL2;EIF3B;ELMOD2;EVI5;FAM102B;FAM107A;FBXO30;FBXW9;FOXJ2;GAB1;GTF3C4;GUF1;HDLBP;IFIT2;INPPL1;ITGA2;KIAA0355;KRT80;LDLR;LRP8;LYPLAL1;MT2A;NDEL1;NDST2;NFIA;NUBPL;NUDT14;ODF2;OLA1;PARVG;PLCB1;PLD4;PLOD1;PLXNC1;PPP1R2;PRPF39;PRRX1;REN;RPS15A;RPS8;RRAS;RRN3;SCOC;SEPT9;SGCA;SLC25A40;SMARCD2;SNX12;SPTB;ST5;TAOK1;TPM1;WDFY4;ZNF22,GINS2;KDM4A;HNRNPH2;MOB3A;ZNF782;MFHAS1;TANGO2;RFK;ZER1;TXNDC12;MOB3C;HCFC1;IFNGR1;HMGB3;KIF11;SETMAR;CRTC1;NDUFA3;ABHD4;ABRAXAS1;ADAMTSL4;ADARB1;AKR1B1;ALDH3A1;ALG14;AMOTL1;ANKRD1;ANXA4;AP1M2;ARF3;ARHGEF5;ATF6B;ATXN2;BRI3;C1QA;C2CD3;C4B;CACHD1;CASKIN2;CAV1;CCDC170;CCDC28A;CDK5RAP2;CLCA4;CLDN4;COL18A1;CYLD;DCAF10;DNAH7;DNAJC7;DOCK8;DOHH;DOK2;DPP3;DSG2;DYNLL2;EIF3B;ELMOD2;EVI5;FAM102B;FAM107A;FBXO30;FBXW9;FOXJ2;GAB1;GTF3C4;GUF1;HDLBP;IFIT2;INPPL1;ITGA2;KIAA0355;KRT80;LDLR;LRP8;LYPLAL1;MT2A;NDEL1;NDST2;NFIA;NUBPL;NUDT14;ODF2;OLA1;PARVG;PLCB1;PLD4;PLOD1;PLXNC1;PPP1R2;PRPF39;PRRX1;REN;RPS15A;RPS8;RRAS;RRN3;SCOC;SEPT9;SGCA;SLC25A40;SMARCD2;SNX12;SPTB;ST5;TAOK1;TPM1;WDFY4;ZNF22
Assembly of Viral Components at the Budding Site,-8.134880034161066e-05,-1.2620479325109093,0.6767610269914417,0.9314483416868173,6,2,G6PC3;SLC2A1,SLC2A1
Virus Assembly and Release,-8.134880034161066e-05,-1.2620479325109093,0.6767610269914417,0.9314483416868173,10,2,G6PC3;SLC2A1,SLC2A1
Defective GCLC causes Hemolytic anemia due to gamma-glutamylcysteine synthetase deficiency (HAGGSD),-7.849238284565915e-05,-1.2768362997370133,0.8987447698744769,0.9314900590628656,2,2,SH3BGRL3;SEMA3B,SEMA3B
PTK6 Down-Regulation,-5.133162225298769e-05,-1.2777247175391966,0.9604612850082372,0.931707803265377,3,1,TOX4,TOX4
Suppression of autophagy,-5.087858030677943e-05,-1.2878960862359592,0.9272477693891558,0.9317607757225167,4,1,EEF1B2,EEF1B2
"Incretin synthesis, secretion, and inactivation",0.000224019980595172,1.332222082520976,0.7067615658362989,0.9317609439988338,23,9,EHHADH;OBP2A;PLXNA2;ATP2A2;USP8;DAZAP1;AKAP1;CYGB;RIPK2,EHHADH;OBP2A;PLXNA2;ATP2A2;USP8;DAZAP1;AKAP1;CYGB
"Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)",0.000224019980595172,1.332222082520976,0.7067615658362989,0.9317609439988338,20,9,EHHADH;OBP2A;PLXNA2;ATP2A2;USP8;DAZAP1;AKAP1;CYGB;RIPK2,EHHADH;OBP2A;PLXNA2;ATP2A2;USP8;DAZAP1;AKAP1;CYGB
Cyclin A:Cdk2-associated events at S phase entry,-0.0011557845850446765,-1.2336975559781167,0.4084051724137931,0.9318277153563055,85,73,AHDC1;NPRL3;TSNARE1;EEF2K;LIMD2;AKT1S1;CDK18;VPS4B;TMED5;KIAA0368;EXOSC7;VARS;EPHA7;TRMT44;PRRC2A;STXBP3;ZC3H13;PPP2R2D;HNRNPCL1;MRPL57;CXorf56;LRRC40;GINS2;KDM4A;GIGYF2;ZNF782;TANGO2;RFK;TXNDC12;HCFC1;STK11IP;SETMAR;CRTC1;NDUFA3;ABRAXAS1;ADAMTSL4;ALDH3A1;AMOTL1;AP1M2;BRI3;C2CD3;C4B;CACHD1;CANT1;CCDC28A;CDK5RAP2;CLCA4;CLDN4;CYLD;DCAF10;DNAH7;DNAJC7;DOHH;DPP3;DTWD1;FAM107A;HDLBP;KIAA0355;LDLR;MBL2;NDEL1;NFIA;NUDT14;ODF2;PARVG;PC;PUM3;PUSL1;REN;SAMD9;SEPT9;SMARCD2;SNX12,GINS2;KDM4A;GIGYF2;ZNF782;TANGO2;RFK;TXNDC12;HCFC1;STK11IP;SETMAR;CRTC1;NDUFA3;ABRAXAS1;ADAMTSL4;ALDH3A1;AMOTL1;AP1M2;BRI3;C2CD3;C4B;CACHD1;CANT1;CCDC28A;CDK5RAP2;CLCA4;CLDN4;CYLD;DCAF10;DNAH7;DNAJC7;DOHH;DPP3;DTWD1;FAM107A;HDLBP;KIAA0355;LDLR;MBL2;NDEL1;NFIA;NUDT14;ODF2;PARVG;PC;PUM3;PUSL1;REN;SAMD9;SEPT9;SMARCD2;SNX12
Cyclin E associated events during G1/S transition,-0.0011557845850446765,-1.2336975559781167,0.4084051724137931,0.9318277153563055,83,73,AHDC1;NPRL3;TSNARE1;EEF2K;LIMD2;AKT1S1;CDK18;VPS4B;TMED5;KIAA0368;EXOSC7;VARS;EPHA7;TRMT44;PRRC2A;STXBP3;ZC3H13;PPP2R2D;HNRNPCL1;MRPL57;CXorf56;LRRC40;GINS2;KDM4A;GIGYF2;ZNF782;TANGO2;RFK;TXNDC12;HCFC1;STK11IP;SETMAR;CRTC1;NDUFA3;ABRAXAS1;ADAMTSL4;ALDH3A1;AMOTL1;AP1M2;BRI3;C2CD3;C4B;CACHD1;CANT1;CCDC28A;CDK5RAP2;CLCA4;CLDN4;CYLD;DCAF10;DNAH7;DNAJC7;DOHH;DPP3;DTWD1;FAM107A;HDLBP;KIAA0355;LDLR;MBL2;NDEL1;NFIA;NUDT14;ODF2;PARVG;PC;PUM3;PUSL1;REN;SAMD9;SEPT9;SMARCD2;SNX12,GINS2;KDM4A;GIGYF2;ZNF782;TANGO2;RFK;TXNDC12;HCFC1;STK11IP;SETMAR;CRTC1;NDUFA3;ABRAXAS1;ADAMTSL4;ALDH3A1;AMOTL1;AP1M2;BRI3;C2CD3;C4B;CACHD1;CANT1;CCDC28A;CDK5RAP2;CLCA4;CLDN4;CYLD;DCAF10;DNAH7;DNAJC7;DOHH;DPP3;DTWD1;FAM107A;HDLBP;KIAA0355;LDLR;MBL2;NDEL1;NFIA;NUDT14;ODF2;PARVG;PC;PUM3;PUSL1;REN;SAMD9;SEPT9;SMARCD2;SNX12
Interaction between PHLDA1 and AURKA,8.323994571821586e-05,1.3285069720142155,0.8429368029739777,0.9318614427330981,2,2,COL5A3;SCOC,COL5A3
Transcription of E2F targets under negative control by DREAM complex,-0.00031015281507598474,-1.2966949479232364,0.5168815224063843,0.9318666693644416,19,14,HARS2;SEMA7A;PAX8;LRRC40;GIGYF2;STK11IP;CANT1;HSPA13;KIAA0355;MBL2;NDEL1;PC;SAMD9;SMARCD2,HSPA13;KIAA0355;MBL2;NDEL1;PC;SAMD9;SMARCD2
G2 Phase,-9.509859253490443e-05,-1.221096706836859,0.7742402315484804,0.9319306059464308,5,3,STXBP3;DOCK8;NUDT14,DOCK8;NUDT14
Keratan sulfate degradation,0.0007003198360898062,5.572538826016443,0.0,0.9319616095505803,12,11,AP1G1;MTX1;TTC26;INO80E;EIF3C;RAB15;ARL8B;TRIM27;MSR1;WASHC5;KRT75,AP1G1;MTX1;TTC26;INO80E;EIF3C;RAB15;ARL8B;TRIM27;MSR1;WASHC5
Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins,-0.0010714857705975036,-1.2181396619780853,0.6011904761904762,0.9322180327044763,77,69,AHDC1;NPRL3;TSNARE1;EEF2K;LIMD2;AKT1S1;CDK18;VPS4B;TMED5;KIAA0368;EXOSC7;VARS;HOXB4;ITGAV;TBC1D8;KCNAB2;VPS28;ARHGAP44;SNRPD1;KIAA0319L;CELSR1;GINS2;KDM4A;ZNF782;TANGO2;TXNDC12;HCFC1;CRTC1;NDUFA3;ABHD4;ABRAXAS1;ADAMTSL4;ALDH3A1;AMOTL1;ANK2;AP1M2;ATXN1L;BEND7;BRI3;C2CD3;C4B;CCDC28A;CD4;CELF2;CLCA4;COPB1;CYLD;DCAF10;DNAH7;DNAJC7;DPP3;EML1;FAM107A;FBXO30;GPLD1;HDLBP;KLK13;LASP1;LDLR;NFIA;NUDT14;ODF2;PARVG;PTBP3;REN;RPP30;SEPT9;SLC25A40;SNX12,GINS2;KDM4A;ZNF782;TANGO2;TXNDC12;HCFC1;CRTC1;NDUFA3;ABHD4;ABRAXAS1;ADAMTSL4;ALDH3A1;AMOTL1;ANK2;AP1M2;ATXN1L;BEND7;BRI3;C2CD3;C4B;CCDC28A;CD4;CELF2;CLCA4;COPB1;CYLD;DCAF10;DNAH7;DNAJC7;DPP3;EML1;FAM107A;FBXO30;GPLD1;HDLBP;KLK13;LASP1;LDLR;NFIA;NUDT14;ODF2;PARVG;PTBP3;REN;RPP30;SEPT9;SLC25A40;SNX12
Degradation of DVL,-0.0010355276837182175,-1.2514571428285295,0.49713302752293576,0.932245021358238,57,52,ZMYM6;AHDC1;NPRL3;TSNARE1;EEF2K;LIMD2;AKT1S1;CDK18;VPS4B;TMED5;KIAA0368;EXOSC7;VARS;CARD19;GINS2;KDM4A;ZNF782;TANGO2;TXNDC12;HCFC1;CRTC1;NDUFA3;ABHD4;ABRAXAS1;ADAMTSL4;ALDH3A1;AMOTL1;AP1M2;BRI3;C2CD3;C4B;C6orf136;CCDC28A;CLCA4;CYLD;DCAF10;DNAH7;DNAJC7;DPP3;EWSR1;FAM107A;HDLBP;KTN1;LDLR;MAP3K6;NFIA;ODF2;PARVG;REN;SEPT9;SLC25A40;SNX12,CARD19;GINS2;KDM4A;ZNF782;TANGO2;TXNDC12;HCFC1;CRTC1;NDUFA3;ABHD4;ABRAXAS1;ADAMTSL4;ALDH3A1;AMOTL1;AP1M2;BRI3;C2CD3;C4B;C6orf136;CCDC28A;CLCA4;CYLD;DCAF10;DNAH7;DNAJC7;DPP3;EWSR1;FAM107A;HDLBP;KTN1;LDLR;MAP3K6;NFIA;ODF2;PARVG;REN;SEPT9;SLC25A40;SNX12
"Synthesis, secretion, and deacylation of Ghrelin",0.00021125319153736215,1.3369449051041,0.6356107660455487,0.9322450685963093,19,7,B4GALT7;ATP2A2;USP8;DAZAP1;ADCY5;AKAP1;RIPK2,B4GALT7;ATP2A2;USP8;DAZAP1;ADCY5;AKAP1
Axon guidance,-0.003375386902786964,-1.2217815504305345,0.7348534201954398,0.9323528889032507,536,421,KLC2;LGALS7;OBSL1;NOTUM;GSPT2;SARAF;TGS1;TAF7;SLC30A9;RLF;RIN2;PROM1;GSTA1;TIMMDC1;TMPPE;OPLAH;PLEKHF1;GORASP1;YPEL5;ACSM3;RDH11;PDCL;IGF1;CXCL10;IFIT3;PSMD2;AHDC1;NPRL3;TSNARE1;EEF2K;LIMD2;AKT1S1;CDK18;VPS4B;TMED5;KIAA0368;EXOSC7;VARS;PPP1R16A;CS;GPR180;RXRA;CALM2;INSRR;POFUT2;BROX;CPNE5;HMOX2;NDUFAF1;LURAP1L;POLR1B;MYH4;LAMTOR1;MARCH5;CMTM4;EXD3;MITD1;CHMP3;PCMTD1;YTHDC2;RHOA;PIGT;BRAP;ELOA;NTHL1;CBS;WASHC1;GCC2;TBCC;ALG5;USP9Y;TMEM201;NBAS;FAM49A;DOLPP1;WASHC2C;ORC2;C1GALT1C1;TLE2;LYSMD2;UQCRFS1;DNM1;ZNF511;NRBP1;CCNL1;MCTP2;HTATIP2;TBC1D15;P3H2;CD5;SNIP1;EXOC2;MLX;MEN1;MTMR1;PMF1-BGLAP;CERS5;HPCAL1;GAR1;RTN3;TRAPPC10;SLC28A3;BCL7A;C9orf64;FAM117B;C19orf53;ACPP;MAVS;WASHC4;YIF1B;NIFK;CDCA8;ANKFY1;TBC1D10A;FAM26E;SPG7;MECOM;PUS7L;ATL3;WDR1;RNF14;PSMG1;KDM5B;HSPA1L;DOCK4;RAC3;FAM69A;SIPA1L2;KLHL7;TFG;BCL7C;CTSC;GPATCH4;C2orf49;HAUS2;PHF23;TPD52L1;SC5D;ZNFX1;WWP2;HTATSF1;TSPO;ADRM1;TONSL;BHLHE41;RABGAP1L;SOS1;RBM24;RIPK3;IGF2BP1;SP140;ZNF471;NDUFC2;CDKN2A;RNASEL;PI4KB;DYNC1LI2;CPTP;SLC12A2;TRIP11;DCTPP1;RNF2;LRWD1;GNB4;C2orf69;ANLN;IRF2BP1;MPST;ZNF570;ECE2;TACSTD2;DENND4C;UBE2Q2;KDM2B;NCF2;CARD19;GINS2;KDM4A;MMACHC;TOX;PEX3;DNAJC14;PTP4A3;ZNF782;ZNF629;GNAI2;RALBP1;TANGO2;CBX7;TRIM38;GIMAP1;PIAS1;TXNDC12;MCAT;HCFC1;BASP1;DHFR;NUDCD3;NISCH;APOOL;GLIPR2;CRTC1;NDUFA3;PCYOX1;ABCB7;ABHD4;ABRAXAS1;ACBD6;ACTN2;ADAMTSL4;AIFM1;AIMP1;ALDH3A1;AMOTL1;AMPD3;AP1M2;ARHGEF18;ASF1A;AZU1;BRI3;BRWD1;C21orf2;C2CD3;C4B;CACNA2D1;CCDC28A;CCDC71L;CEBPZ;CHL1;CLCA4;CLEC3B;COBLL1;COG7;COLEC12;CRYAB;CSRP2;CYBRD1;CYLD;DAG1;DCAF10;DENND1A;DENND3;DIS3;DKK3;DMKN;DNAH7;DNAJB4;DNAJC10;DNAJC7;DOPEY1;DPP3;DR1;DZIP3;ECD;ECI2;EIF2B2;ELANE;EPHX4;EZR;FADS1;FAM107A;FAM122A;FAM193A;FHL5;FLVCR1;FMN1;FREM2;GALE;GFPT2;GMNN;GSDMA;GTF2I;GZF1;HDLBP;HK2;HNRNPLL;HSBP1;HSPA4L;IDS;IFI30;IGBP1;ILKAP;INHBC;INMT;INPPL1;ITGB3;KATNB1;KHK;KIF21A;KLHL14;KLHL41;LAMP2;LDLR;LDLRAP1;LMNB2;LRCH2;LTF;LY6H;MARCKSL1;MARCO;MBLAC1;MCAM;METRNL;METTL2A;METTL2B;MID2;MIER1;MORC3;MRPS5;MTF2;MYBBP1A;NAT10;NCOA1;NEK1;NEK8;NFIA;NOL3;NR2C2;NR2F1;NSUN5;NT5E;NUP35;ODF2;OLFML2A;PABPC4;PARVG;PBX3;PLAC9;PLCG2;PLEK;PLXNC1;PPIL3;PREX1;PRMT9;PRR12;PRR5-ARHGAP8;PRRC1;PSMG2;PTGIS;PWP2;PYCR3;QTRT2;RAB19;RAB3IL1;RABL3;RANBP6;RASSF5;RECK;REN;REPIN1;RGP1;RNF166;RPL7;RPL7L1;RPLP0;RPS21;RPS6KC1;RSU1;RYR1;S100A9;SAA2-SAA4;SAP130;SBDS;SCEL;SCYL1;SDC1;SEPT9;SERPINA6;SFSWAP;SGCG;SGTB;SH3D19;SHISA4;SKAP1;SKIV2L2;SLC25A13;SLC25A40;SLC9A6;SMARCA5;SNRPD2;SNRPF;SNX12;SORCS2;SPATA13;SRCIN1;SSH3;STC2;STK32C;STRBP;SYTL1;TAX1BP1;TBC1D4;TEP1;TMEM259;TMEM70;TMEM9B;TOMM22;TOMM7;TOP2B;TP53BP1;TPSD1;TSN;TTC28;UBE2E3;UHRF1BP1L;UQCC3;URM1;USP27X;USP33;VIT;VPS26B;WDR60;WDR89;WIPF1;ZBP1;ZBTB16;ZC3H6;ZMPSTE24;ZNF462;ZNF550;ZNF8,CYBRD1;CYLD;DAG1;DCAF10;DENND1A;DENND3;DIS3;DKK3;DMKN;DNAH7;DNAJB4;DNAJC10;DNAJC7;DOPEY1;DPP3;DR1;DZIP3;ECD;ECI2;EIF2B2;ELANE;EPHX4;EZR;FADS1;FAM107A;FAM122A;FAM193A;FHL5;FLVCR1;FMN1;FREM2;GALE;GFPT2;GMNN;GSDMA;GTF2I;GZF1;HDLBP;HK2;HNRNPLL;HSBP1;HSPA4L;IDS;IFI30;IGBP1;ILKAP;INHBC;INMT;INPPL1;ITGB3;KATNB1;KHK;KIF21A;KLHL14;KLHL41;LAMP2;LDLR;LDLRAP1;LMNB2;LRCH2;LTF;LY6H;MARCKSL1;MARCO;MBLAC1;MCAM;METRNL;METTL2A;METTL2B;MID2;MIER1;MORC3;MRPS5;MTF2;MYBBP1A;NAT10;NCOA1;NEK1;NEK8;NFIA;NOL3;NR2C2;NR2F1;NSUN5;NT5E;NUP35;ODF2;OLFML2A;PABPC4;PARVG;PBX3;PLAC9;PLCG2;PLEK;PLXNC1;PPIL3;PREX1;PRMT9;PRR12;PRR5-ARHGAP8;PRRC1;PSMG2;PTGIS;PWP2;PYCR3;QTRT2;RAB19;RAB3IL1;RABL3;RANBP6;RASSF5;RECK;REN;REPIN1;RGP1;RNF166;RPL7;RPL7L1;RPLP0;RPS21;RPS6KC1;RSU1;RYR1;S100A9;SAA2-SAA4;SAP130;SBDS;SCEL;SCYL1;SDC1;SEPT9;SERPINA6;SFSWAP;SGCG;SGTB;SH3D19;SHISA4;SKAP1;SKIV2L2;SLC25A13;SLC25A40;SLC9A6;SMARCA5;SNRPD2;SNRPF;SNX12;SORCS2;SPATA13;SRCIN1;SSH3;STC2;STK32C;STRBP;SYTL1;TAX1BP1;TBC1D4;TEP1;TMEM259;TMEM70;TMEM9B;TOMM22;TOMM7;TOP2B;TP53BP1;TPSD1;TSN;TTC28;UBE2E3;UHRF1BP1L;UQCC3;URM1;USP27X;USP33;VIT;VPS26B;WDR60;WDR89;WIPF1;ZBP1;ZBTB16;ZC3H6;ZMPSTE24;ZNF462;ZNF550;ZNF8
Translocation of ZAP-70 to Immunological synapse,0.0006443134288869017,1.334817968643288,0.26120556414219476,0.9323903120907495,26,13,KRT2;KLK11;DSC2;ANKS3;ATP6AP1;TSC22D4;GABPB1;TASP1;EPHA2;S1PR2;ADD3;CDKN1C;SMPD2,KRT2;KLK11;DSC2;ANKS3;ATP6AP1;TSC22D4;GABPB1;TASP1;EPHA2
APC/C:Cdc20 mediated degradation of Securin,-0.0010489376583136204,-1.2643267898763255,0.548854041013269,0.932443842761297,68,62,AHDC1;NPRL3;TSNARE1;EEF2K;LIMD2;AKT1S1;CDK18;VPS4B;TMED5;KIAA0368;EXOSC7;VARS;ITGAV;VPS28;ARHGAP44;SNRPD1;KIAA0319L;CELSR1;GINS2;KDM4A;ZNF782;TANGO2;TXNDC12;HCFC1;CRTC1;NDUFA3;ABHD4;ABRAXAS1;ADAMTSL4;ALDH3A1;AMOTL1;ANK2;AP1M2;ATXN1L;BEND7;BRI3;C2CD3;C4B;CCDC28A;CD4;CELF2;CLCA4;COPB1;CYLD;DCAF10;DNAH7;DNAJC7;DPP3;EML1;FAM107A;GPLD1;HDLBP;LASP1;LDLR;NFIA;ODF2;PARVG;PTBP3;REN;SEPT9;SLC25A40;SNX12,GINS2;KDM4A;ZNF782;TANGO2;TXNDC12;HCFC1;CRTC1;NDUFA3;ABHD4;ABRAXAS1;ADAMTSL4;ALDH3A1;AMOTL1;ANK2;AP1M2;ATXN1L;BEND7;BRI3;C2CD3;C4B;CCDC28A;CD4;CELF2;CLCA4;COPB1;CYLD;DCAF10;DNAH7;DNAJC7;DPP3;EML1;FAM107A;GPLD1;HDLBP;LASP1;LDLR;NFIA;ODF2;PARVG;PTBP3;REN;SEPT9;SLC25A40;SNX12
Golgi Cisternae Pericentriolar Stack Reorganization,-0.00026985888475891716,-1.2190934952554413,0.8327024981074943,0.932451986393536,14,14,CIR1;TBC1D8;KCNAB2;PHKA2;CXCR4;HNRNPC;DDX50;ERP44;IGFBPL1;RPUSD3;FBXO30;MIER1;SDC1;ZNF22,PHKA2;CXCR4;HNRNPC;DDX50;ERP44;IGFBPL1;RPUSD3;FBXO30;MIER1;SDC1;ZNF22
