t	N
834.6524218311404	266
834.8386598517036	265
835.0568207135715	266
835.2167293587131	265
835.2268133987191	264
835.3816954689551	265
835.4209429687389	264
835.4813582069706	263
835.505893728827	262
835.811383567863	263
835.8563957775035	262
836.0786601286986	261
836.1901976197025	260
836.1932421863497	261
836.3345388353548	260
836.378924062719	261
836.4058411247931	260
836.4130926169286	259
836.5613809977737	260
836.6873187262792	261
836.8519010361979	260
837.0287838723063	261
837.0573547953107	262
837.0683131621577	263
837.1402326279668	264
837.1459852291312	265
837.2642958103402	264
837.4078691245014	265
837.4819880719112	266
837.6062410224188	267
837.7150077953455	266
837.8612373747674	265
837.8623785059971	264
838.1364083825415	265
838.243123835149	266
838.2972827427776	267
838.3626595168887	266
838.7934925710665	265
838.9116639308821	264
838.9132146950909	263
839.0098775181982	262
839.7701561586981	261
839.919819104	262
840.0210609121356	261
840.0329422379315	262
840.5741216436383	261
840.7357668258876	260
840.9428475297835	259
841.0303058381985	258
841.084101547474	259
841.1436869146528	260
841.2873473365804	259
841.3242840089961	258
841.3502093719719	259
841.4373399922222	260
841.463386831502	261
841.6123678728856	262
841.9582536303376	263
842.3008708567221	264
842.3189947665678	263
842.5105115981721	262
842.5163714821653	263
842.6164652307201	264
842.6638210929976	263
842.6700754354146	262
842.7016790313204	261
842.7248330821466	262
842.7349242888056	263
842.8088517722717	262
842.8486390936704	261
842.9743308937287	260
843.2145838526785	261
843.2928997511323	262
843.4137726907791	261
843.6206441058907	260
843.6917060857032	259
843.8228074125992	258
843.9512659346279	257
844.0380914836642	258
844.057347856195	259
844.0728602065691	258
844.0759786085749	257
844.1017009761428	256
844.3200958061966	255
844.5252754981905	254
844.5301566857763	255
844.6465642688639	254
844.7221373635374	255
844.9282178995103	256
845.1278125385793	257
845.2019528058747	256
845.5056546192593	255
845.633624180464	256
845.6493504918009	255
845.8555447715353	254
845.8741794684107	255
845.9065162777828	256
845.950592161504	257
846.1288384244658	256
846.1837734418252	257
846.2731517915197	258
846.276197510582	257
846.444572627023	258
846.4979152704257	259
846.5206106596283	258
846.5776976201272	259
846.6476930606842	258
846.7449518528151	259
846.7451740972463	258
846.7531808382447	259
846.7596008430659	258
846.8453328939366	259
846.848313842246	260
846.8737947234736	261
846.8790519542109	260
846.933852070451	261
847.3193981263374	260
847.3475026140252	259
847.4728608197831	258
847.5826266062791	257
847.8699091951886	256
848.0931728151998	257
848.1745745864549	256
848.3241920798498	257
848.4263657799617	258
848.4267454870039	257
848.4976329124418	258
848.7270491148998	257
848.8047990296528	256
848.8347340630686	257
848.836329440103	256
848.9979738071326	257
849.1204898801549	256
849.2378597867079	257
849.3530459416116	258
849.3810476890894	257
849.4110500442758	258
849.523111776481	259
849.6749235333922	260
849.8075510640223	259
849.8529125935876	258
849.9269078783956	257
849.966659094572	256
850.095826688093	257
850.1822881420009	258
850.2080543849396	257
850.2666195030743	258
850.3770660436285	259
850.4608390898325	258
850.5734286327919	257
850.8531045370391	258
851.129040443339	259
851.3382688849266	258
851.9514494393859	259
852.0943957300152	258
852.1697899403941	257
852.2118940292592	256
852.3194144845785	257
852.4677656923857	256
852.6378964879868	257
852.6809679959167	256
852.7800153462159	257
853.1164828625492	256
853.2002891555644	255
853.4083256956334	254
853.5082592852062	253
853.5843010456036	254
853.7908438548836	253
853.8011150843594	252
853.9700583587265	253
853.9765241715943	254
854.1617323914244	253
854.2057618846945	252
854.2099875125875	251
854.5326744854087	250
854.602210537814	249
854.6244461298583	250
854.678807896291	249
854.7182852305779	250
854.7698916540826	251
854.783670369951	250
854.8019979995811	251
854.8084366896239	250
854.83591846804	249
854.8446642284351	248
854.9711791390196	247
855.0900041356938	248
855.1502790145988	249
855.1997557466915	248
855.2550650974118	249
855.4384996107933	250
855.713030402307	249
855.7400033151508	250
855.8231716890427	249
855.8547362626541	250
855.955111302873	249
856.3319020949134	248
856.5008153637826	249
