Term	es	nes	pval	fdr	geneset_size	matched_size	genes	ledge_genes	cancer_type
Calcium signaling pathway	0.437463473909296	1.3081270438569452	0.016129032258064516	0.13029782873441412	188	95	PLCB1;MYLK;ITPR3;PLCD1;CALM1;GNA11;PLCB4;PPP3R1;PHKA1;PHKB;STIM2;TPCN1;CAMK2G;PTK2B;SLC25A4;PRKACA;PPP3CA;TNNC2;GNAQ;CAMK1;PRKCB;ERBB2;CAMK1D;PLCG2;SLC25A5;ATP2A1;STIM1;TNNC1;ATP2B1;EGFR;PLCG1;PHKA2;CD38;PLCD3;ATP2A2;PLCB2;PRKACB;GNAS;VDAC1;CALML3;ATP2B4;VDAC3;RYR1;PPP3CB;ITPKC;MCU;PHKG2;NOS3;ITPR2;PPIF;CALML5;PPP3CC;ATP2A3;PDGFRB;VDAC2;CAMK2A;PLN;SLC25A6;MYLK3;ITPKB;PHKG1;P2RX7;ITPR1;PRKCA;CAMK4;ADCY4;NOS1;CAMK2B;CACNA1S;P2RX4;RYR3;MYLK2;PTAFR;PDGFRA;PLCD4;SLC8A1;ADCY9;CALML4;ORAI1;CAMK2D;ERBB3;GNA15;P2RX1;SPHK1;SPHK2;EDNRA;PLCB3;PLCE1;ADCY3;CXCR4;ATP2B3;TPCN2;CACNA1F;HRH1;ADCY7	PLCB1;MYLK;ITPR3;PLCD1;CALM1;GNA11;PLCB4;PPP3R1;PHKA1;PHKB;STIM2;TPCN1;CAMK2G;PTK2B;SLC25A4;PRKACA;PPP3CA;TNNC2;GNAQ;CAMK1;PRKCB;ERBB2;CAMK1D;PLCG2;SLC25A5;ATP2A1;STIM1;TNNC1;ATP2B1;EGFR;PLCG1;PHKA2;CD38;PLCD3;ATP2A2;PLCB2;PRKACB;GNAS;VDAC1;CALML3;ATP2B4;VDAC3;RYR1;PPP3CB;ITPKC;MCU;PHKG2	hnscc
mTOR signaling pathway	0.4288485432853817	1.3046536697592226	0.012903225806451613	0.13207948781640236	152	125	CAB39L;MAPK3;ATP6V1C1;DEPTOR;SLC3A2;EIF4B;IGF1R;LPIN1;LAMTOR5;WDR59;DVL3;RICTOR;FZD6;SEH1L;IRS1;CHUK;ATP6V1D;RPS6KA1;LAMTOR2;AKT2;MIOS;SLC7A5;PRKAA2;TELO2;DVL2;TTI1;PIK3CB;LAMTOR3;SKP2;DVL1;RRAGC;PIK3CD;KRAS;EIF4E2;PRKCB;RHEB;PIK3CA;RPS6KA3;GRB2;STRADA;CASTOR2;GSK3B;ATP6V1E1;DEPDC5;LAMTOR1;SEC13;RAF1;MAP2K2;WNT5A;MAPKAP1;BRAF;ATP6V1F;ATP6V1B2;RPTOR;RHOA;ATP6V1H;RPS6;FLCN;PIK3R1;PTEN;SOS1;MTOR;AKT1;PRKAA1;RPS6KB1;ATP6V1G2;CLIP1;TSC2;RRAGA;ATP6V1G1;NRAS;MAPK1;INSR;SOS2;ULK1;PDPK1;AKT3;AKT1S1;PRKCA;ATP6V1A;TSC1;EIF4EBP1;LAMTOR4;FZD7;EIF4E;WNT11;NPRL3;IKBKB;STK11;WNT7A;CAB39;WNT5B;PRR5;FZD1;GRB10;WNT7B;IGF1;SGK1;MLST8;WNT10A;NPRL2;FNIP1;RRAGB;LRP6;WNT2;RRAGD;RPS6KB2;WNT8A;SESN2;WNT4;SLC38A9;WNT2B;WNT10B;TNFRSF1A;HRAS;ATP6V1B1;WDR24;FNIP2;PIK3R2;TBC1D7;LRP5;MAP2K1;WNT3A;ATP6V1C2;CASTOR1	CAB39L;MAPK3;ATP6V1C1;DEPTOR;SLC3A2;EIF4B;IGF1R;LPIN1;LAMTOR5;WDR59;DVL3;RICTOR;FZD6;SEH1L;IRS1;CHUK;ATP6V1D;RPS6KA1;LAMTOR2;AKT2;MIOS;SLC7A5;PRKAA2;TELO2;DVL2;TTI1;PIK3CB;LAMTOR3;SKP2;DVL1;RRAGC;PIK3CD;KRAS;EIF4E2;PRKCB;RHEB;PIK3CA;RPS6KA3;GRB2;STRADA;CASTOR2	hnscc
Ras signaling pathway	0.4221370009816887	1.2967200877032825	0.01935483870967742	0.13772810445328607	232	158	MAPK3;GNG11;RAB5B;FGF2;PAK2;REL;GNB2;GNB1;RGL2;JMJD7-PLA2G4B;CALM1;RASAL1;RASA4;RAB5A;RAP1A;STK4;IGF1R;GNG12;PAK1;AFDN;FGF1;GAB1;RELA;CHUK;AKT2;MAPK9;PLA2G2A;NF1;MAPK8;SHC1;MET;PRKACA;PIK3CB;GNB4;TBK1;PIK3CD;RAC2;FLT1;KRAS;GNG10;RIN1;NGFR;PRKCB;TIAM1;PIK3CA;PLCG2;CSF1R;KSR1;EGFR;GRB2;RALA;GNG2;RASAL3;PLCG1;RRAS2;PRKACB;RAC1;CALML3;RRAS;EFNA1;IKBKG;SHOC2;GNG5;PTPN11;BRAP;RAF1;MAP2K2;BCL2L1;RASA3;EXOC2;CDC42;ARF6;ZAP70;RHOA;RASA2;PLD2;RALB;PIK3R1;CALML5;ABL1;SOS1;AKT1;PDGFRB;ABL2;GAB2;BAD;NRAS;MAPK1;INSR;IGF2;PLD1;RASSF5;SOS2;NTRK2;RASAL2;AKT3;ETS1;PLA2G16;PRKCA;PLA2G4C;RASGRP2;PAK4;RAP1B;EPHA2;ANGPT2;FGFR2;KIT;PDGFRA;PLA2G3;GNG7;PLA2G6;PDGFD;IKBKB;PDGFA;EFNA5;RAB5C;CALML4;VEGFB;SYNGAP1;RASGRP4;LAT;FGF3;RAPGEF5;BUB1B-PAK6;IGF1;CSF1;PLA2G4F;FGF7;ELK1;FGFR3;PAK3;RAC3;RASA1;RASSF1;VEGFA;FOXO4;ETS2;NFKB1;FGFR1;PLA2G12A;PDGFC;RASGRF2;PLCE1;GNG4;PLA2G4E;RALBP1;HRAS;KITLG;GNB5;GNB3;PIK3R2;PLA2G4A;KSR2;HGF;MAP2K1;MRAS;PLA2G4D;RGL1	MAPK3;GNG11;RAB5B;FGF2;PAK2;REL;GNB2;GNB1;RGL2;JMJD7-PLA2G4B;CALM1;RASAL1;RASA4;RAB5A;RAP1A;STK4;IGF1R;GNG12;PAK1;AFDN;FGF1;GAB1;RELA;CHUK;AKT2;MAPK9;PLA2G2A;NF1;MAPK8;SHC1;MET;PRKACA;PIK3CB;GNB4;TBK1;PIK3CD;RAC2;FLT1;KRAS;GNG10;RIN1;NGFR;PRKCB;TIAM1;PIK3CA;PLCG2;CSF1R;KSR1;EGFR;GRB2;RALA;GNG2;RASAL3;PLCG1;RRAS2;PRKACB;RAC1;CALML3;RRAS;EFNA1;IKBKG;SHOC2;GNG5;PTPN11	hnscc
Hepatocellular carcinoma	0.4236002531368086	1.2936260550561895	0.012903225806451613	0.13947375462100156	168	128	MAPK3;BAX;TGFB1;MGST2;TGFB3;RB1;CDK6;IGF1R;GSTM2;DVL3;FZD6;SMARCC1;GAB1;ARID1A;SMARCA4;SMARCD1;AKT2;HMOX1;SMARCE1;SHC1;GSTT1;MET;DVL2;GSTM3;DDB2;PIK3CB;GSTA4;DVL1;MGST3;ACTG1;CSNK1A1;PIK3CD;GSTM4;KRAS;TGFB2;ARID2;PRKCB;ACTL6A;PIK3CA;PLCG2;BAK1;EGFR;GRB2;PLCG1;CTNNB1;TXNRD3;TXNRD2;SMAD2;SMAD4;GSTP1;GSTA1;GSTT2B;MGST1;GSK3B;APC;SMARCD2;ARID1B;RAF1;MAP2K2;WNT5A;BCL2L1;NQO1;GSTO1;BRAF;SMARCC2;SMARCA2;PBRM1;ACTB;GSTM1;PHF10;PIK3R1;PTEN;SOS1;MTOR;AKT1;RPS6KB1;BAD;TXNRD1;SMAD3;NRAS;MAPK1;IGF2;SOS2;GSTM5;AKT3;TP53;PRKCA;LEF1;CDK4;FZD7;WNT11;DPF3;MYC;WNT7A;E2F3;BRD7;WNT5B;FZD1;TCF7;TGFBR1;CCND1;WNT7B;POLK;WNT10A;ELK1;TGFBR2;SMARCB1;ARAF;LRP6;WNT2;KEAP1;RPS6KB2;WNT8A;WNT4;WNT2B;WNT10B;SMARCD3;HRAS;TCF7L2;PIK3R2;LRP5;AXIN1;HGF;MAP2K1;CDKN1A;WNT3A;CDKN2A;DPF1	MAPK3;BAX;TGFB1;MGST2;TGFB3;RB1;CDK6;IGF1R;GSTM2;DVL3;FZD6;SMARCC1;GAB1;ARID1A;SMARCA4;SMARCD1;AKT2;HMOX1;SMARCE1;SHC1;GSTT1;MET;DVL2;GSTM3;DDB2;PIK3CB;GSTA4;DVL1;MGST3;ACTG1;CSNK1A1;PIK3CD;GSTM4;KRAS;TGFB2;ARID2;PRKCB;ACTL6A;PIK3CA;PLCG2;BAK1;EGFR;GRB2;PLCG1;CTNNB1;TXNRD3;TXNRD2;SMAD2;SMAD4;GSTP1;GSTA1;GSTT2B;MGST1;GSK3B;APC;SMARCD2;ARID1B;RAF1;MAP2K2;WNT5A;BCL2L1;NQO1;GSTO1	hnscc
Non-small cell lung cancer	0.4519044696471838	1.2926385404892826	0.054838709677419356	0.13955211006644766	66	54	MAPK3;BAX;EML4;RB1;CDK6;STK4;STAT3;AKT2;RXRB;DDB2;PIK3CB;PIK3CD;KRAS;PRKCB;ERBB2;PIK3CA;PLCG2;BAK1;EGFR;GRB2;PLCG1;STAT5A;RAF1;MAP2K2;BRAF;STAT5B;PIK3R1;SOS1;AKT1;BAD;NRAS;MAPK1;JAK3;RASSF5;SOS2;PDPK1;AKT3;TP53;PRKCA;RXRA;CDK4;FHIT;CASP9;E2F3;CCND1;POLK;RASSF1;ARAF;FOXO3;HRAS;PIK3R2;MAP2K1;CDKN1A;CDKN2A	MAPK3;BAX;EML4;RB1;CDK6;STK4;STAT3;AKT2;RXRB;DDB2;PIK3CB;PIK3CD;KRAS;PRKCB;ERBB2;PIK3CA;PLCG2;BAK1;EGFR;GRB2;PLCG1	hnscc
Bile secretion	0.45941989382017895	1.2917694046737638	0.06796116504854369	0.13979558895002536	72	35	AQP1;EPHX1;NCEH1;SLC2A1;ATP1B1;SLC4A2;ATP1A2;PRKACA;CA2;LDLR;PRKACB;GNAS;SLC9A1;ATP1B3;ATP1A1;RXRA;SLC5A1;ADCY4;ATP1B2;ABCC2;FXYD2;ABCG2;ADCY9;ABCC3;AQP4;ATP1B4;SCARB1;ABCC4;ADCY6;ADCY3;ABCB1;ATP1A3;HMGCR;CFTR;ADCY7	AQP1;EPHX1;NCEH1;SLC2A1;ATP1B1;SLC4A2;ATP1A2;PRKACA;CA2;LDLR;PRKACB;GNAS;SLC9A1	hnscc
Amphetamine addiction	0.4605950664912462	1.2888306142306778	0.05161290322580645	0.141747701284242	68	37	MAOB;MAOA;CALM1;PPP1CC;PPP3R1;CAMK2G;PPP1R1B;PPP1CA;PRKACA;PPP3CA;PRKCB;JUN;CREB1;HDAC1;PRKACB;GNAS;CALML3;PPP3CB;PPP1CB;ATF2;CALML5;PPP3CC;SIRT1;CAMK2A;CREB3L4;PRKCA;CAMK4;CAMK2B;CREB5;CALML4;TH;CAMK2D;FOS;DDC;ATF6B;STX1A;FOSB	MAOB;MAOA;CALM1;PPP1CC;PPP3R1;CAMK2G;PPP1R1B;PPP1CA;PRKACA;PPP3CA;PRKCB;JUN;CREB1;HDAC1;PRKACB;GNAS;CALML3	hnscc
Fc epsilon RI signaling pathway	0.4490040292785198	1.2868355718877897	0.07741935483870968	0.14262124564857037	68	56	MAPK3;VAV2;FCER1G;JMJD7-PLA2G4B;MAP2K6;LCP2;AKT2;MAPK9;MAPK8;PIK3CB;VAV1;PIK3CD;RAC2;ALOX5;KRAS;LYN;MAP2K7;PIK3CA;PLCG2;GRB2;PLCG1;MAP2K3;MAPK13;RAC1;BTK;INPP5D;SYK;RAF1;MAP2K2;MAP2K4;PIK3R1;SOS1;AKT1;FYN;GAB2;NRAS;MAPK1;SOS2;PDPK1;AKT3;PRKCA;PLA2G4C;MAPK12;MAPK14;ALOX5AP;LAT;MAPK11;PLA2G4F;RAC3;VAV3;PLA2G4E;HRAS;PIK3R2;PLA2G4A;MAP2K1;PLA2G4D	MAPK3;VAV2;FCER1G;JMJD7-PLA2G4B;MAP2K6;LCP2;AKT2;MAPK9;MAPK8;PIK3CB;VAV1;PIK3CD;RAC2;ALOX5;KRAS;LYN;MAP2K7;PIK3CA;PLCG2;GRB2;PLCG1;MAP2K3;MAPK13;RAC1;BTK;INPP5D;SYK;RAF1;MAP2K2	hnscc
Thyroid cancer	0.46434578187040926	1.2856630131806024	0.07792207792207792	0.1428473748872492	37	28	MAPK3;BAX;TPR;RXRB;DDB2;CDH1;KRAS;BAK1;TPM3;CTNNB1;MAP2K2;BRAF;TFG;CCDC6;NRAS;MAPK1;TP53;RXRA;LEF1;MYC;TCF7;NCOA4;CCND1;POLK;HRAS;TCF7L2;MAP2K1;CDKN1A	MAPK3;BAX;TPR;RXRB;DDB2;CDH1;KRAS;BAK1;TPM3;CTNNB1	hnscc
Long-term depression	0.4493463785844002	1.2831014504796705	0.06774193548387097	0.14464057137826042	60	47	MAPK3;PLCB1;ITPR3;JMJD7-PLA2G4B;GNA11;PLCB4;IGF1R;PRKG1;GNAI2;PPP2R1A;GNA13;GNAQ;KRAS;GNAI1;LYN;PRKCB;PPP2CA;GNAO1;PLCB2;GNAS;RYR1;RAF1;MAP2K2;BRAF;GUCY1B1;GUCY1A1;ITPR2;GNAI3;NRAS;MAPK1;GNA12;ITPR1;PRKCA;PLA2G4C;NOS1;PPP2R1B;GUCY1A2;IGF1;PLA2G4F;ARAF;PLCB3;PLA2G4E;HRAS;PLA2G4A;MAP2K1;PPP2CB;PLA2G4D	MAPK3;PLCB1;ITPR3;JMJD7-PLA2G4B;GNA11;PLCB4;IGF1R;PRKG1;GNAI2;PPP2R1A;GNA13;GNAQ;KRAS;GNAI1;LYN;PRKCB	hnscc
Gastric acid secretion	0.4471872838099278	1.2819884374336572	0.054838709677419356	0.144767100589197	75	50	PLCB1;MYLK;ITPR3;CALM1;PLCB4;CAMK2G;GNAI2;ATP1B1;SLC4A2;ATP1A2;PRKACA;GNAQ;CA2;GNAI1;PRKCB;PLCB2;PRKACB;GNAS;CALML3;SLC9A1;ACTB;ITPR2;ATP1B3;ATP1A1;CALML5;GNAI3;CAMK2A;MYLK3;ITPR1;PRKCA;ADCY4;CAMK2B;SST;MYLK2;ATP1B2;ADCY9;CALML4;CAMK2D;EZR;ATP4A;ATP1B4;PLCB3;ADCY6;ADCY3;KCNJ15;KCNQ1;ATP1A3;CFTR;ADCY7;KCNK2	PLCB1;MYLK;ITPR3;CALM1;PLCB4;CAMK2G;GNAI2;ATP1B1;SLC4A2;ATP1A2;PRKACA;GNAQ;CA2;GNAI1;PRKCB;PLCB2;PRKACB;GNAS;CALML3;SLC9A1	hnscc
Ether lipid metabolism	0.4611380695558328	1.2718286838007284	0.09032258064516129	0.14549244244543358	47	35	LPCAT1;PLPP3;GDPD3;AGPS;JMJD7-PLA2G4B;LPCAT2;PLA2G2A;PLD3;PAFAH1B2;PAFAH2;SELENOI;PLD2;LPCAT4;PAFAH1B1;CEPT1;PLD1;PLA2G16;PLA2G4C;ENPP2;ENPP6;PAFAH1B3;PLA2G3;GDPD1;PLA2G6;UGT8;PLA2G4F;PLPP1;CHPT1;PLA2G7;PLA2G12A;PLPP2;PLA2G4E;PLD4;PLA2G4A;PLA2G4D	LPCAT1;PLPP3;GDPD3;AGPS;JMJD7-PLA2G4B	hnscc
Ovarian steroidogenesis	0.47856656669311787	1.2704988190703166	0.08709677419354839	0.14578796499317168	49	30	JMJD7-PLA2G4B;ACOT2;IGF1R;PRKACA;ALOX5;AKR1C3;LDLR;PRKACB;GNAS;INSR;HSD17B7;PLA2G4C;ADCY4;PTGS2;CYP1B1;ADCY9;IGF1;CYP2J2;PLA2G4F;HSD17B2;CYP1A1;SCARB1;ADCY6;ADCY3;PLA2G4E;HSD3B1;FSHR;PLA2G4A;ADCY7;PLA2G4D	JMJD7-PLA2G4B;ACOT2;IGF1R;PRKACA;ALOX5;AKR1C3;LDLR;PRKACB;GNAS	hnscc
ErbB signaling pathway	0.4354404957513325	1.2721432703520767	0.03870967741935484	0.14589323951545416	85	69	MAPK3;PAK2;CDKN1B;NCK2;CBL;PAK1;GAB1;CAMK2G;AKT2;MAPK9;MAPK8;SHC1;PIK3CB;PIK3CD;CRK;SRC;KRAS;PRKCB;MAP2K7;JUN;CRKL;ERBB2;PIK3CA;PLCG2;EGFR;GRB2;PLCG1;GSK3B;PTK2;STAT5A;RAF1;MAP2K2;BRAF;STAT5B;MAP2K4;PIK3R1;ABL1;SOS1;MTOR;AKT1;RPS6KB1;ABL2;BAD;NRAS;MAPK1;SOS2;CAMK2A;NCK1;AKT3;PRKCA;CAMK2B;EIF4EBP1;PAK4;MYC;CAMK2D;ERBB3;BUB1B-PAK6;EREG;ELK1;PAK3;ARAF;RPS6KB2;CBLB;NRG1;HRAS;PIK3R2;MAP2K1;CDKN1A;AREG	MAPK3;PAK2;CDKN1B;NCK2;CBL;PAK1;GAB1;CAMK2G;AKT2;MAPK9;MAPK8;SHC1;PIK3CB;PIK3CD;CRK;SRC;KRAS;PRKCB;MAP2K7;JUN;CRKL;ERBB2;PIK3CA;PLCG2;EGFR;GRB2;PLCG1	hnscc
Axon guidance	0.41732788093384604	1.2762627203121981	0.01935483870967742	0.14616280716711266	181	131	MAPK3;ABLIM1;DPYSL2;L1CAM;PAK2;SLIT3;ABLIM3;ENAH;NCK2;ARHGEF12;CDK5;EPHA1;LIMK1;ITGB1;PPP3R1;PAK1;MYL9;CFL1;PLXNA2;CFL2;CAMK2G;CXCL12;MYL12A;GNAI2;MET;PIK3CB;SSH3;PIK3CD;PPP3CA;PLXNA1;RAC2;SRC;KRAS;GNAI1;PARD3;NTN1;NGEF;PIK3CA;PLCG2;SRGAP2;NEO1;ILK;PLCG1;PLXNB1;ABLIM2;NRP1;EFNB1;RAC1;LIMK2;RRAS;EFNB2;GSK3B;EFNA1;PTPN11;PPP3CB;PTK2;RAF1;WNT5A;EPHB2;PLXNC1;ROCK1;NFATC2;SEMA4B;RGS3;CDC42;RHOA;SRGAP1;PIK3R1;NTN4;PLXNB2;ABL1;PPP3CC;ROCK2;FYN;EPHB4;SEMA4D;NFATC4;GNAI3;NRAS;MAPK1;CAMK2A;SSH2;SEMA3C;NCK1;NFATC3;PRKCA;BOC;SEMA3B;CAMK2B;PAK4;RHOD;EPHA2;EPHA7;PDK1;EPHB3;EFNA5;PARD6G;DPYSL5;FES;MYL5;EPHB6;SEMA6C;WNT5B;SSH1;SEMA4F;SEMA7A;CAMK2D;EPHA4;BMP7;BUB1B-PAK6;SLIT2;SEMA4C;SEMA5A;PRKCZ;PAK3;RAC3;RASA1;ROBO2;WNT4;SEMA6B;CXCR4;SEMA3F;SEMA4A;UNC5B;HRAS;ROBO1;BMPR2;SRGAP3;PIK3R2;PARD6B;RGMA	MAPK3;ABLIM1;DPYSL2;L1CAM;PAK2;SLIT3;ABLIM3;ENAH;NCK2;ARHGEF12;CDK5;EPHA1;LIMK1;ITGB1;PPP3R1;PAK1;MYL9;CFL1;PLXNA2;CFL2;CAMK2G;CXCL12;MYL12A;GNAI2;MET;PIK3CB;SSH3;PIK3CD;PPP3CA;PLXNA1;RAC2;SRC;KRAS;GNAI1;PARD3;NTN1;NGEF;PIK3CA;PLCG2;SRGAP2;NEO1;ILK;PLCG1;PLXNB1;ABLIM2;NRP1;EFNB1;RAC1;LIMK2;RRAS;EFNB2;GSK3B;EFNA1;PTPN11;PPP3CB;PTK2	hnscc
Insulin secretion	0.4463456936313175	1.2767600027901256	0.05161290322580645	0.14626196351658988	86	46	PLCB1;ITPR3;GNA11;PLCB4;CAMK2G;SLC2A1;ATP1B1;ATP1A2;PRKACA;GNAQ;PRKCB;CREB1;PLCB2;PRKACB;GNAS;ATP1B3;ATP1A1;ATF2;TRPM4;CAMK2A;CREB3L4;PRKCA;ADCY4;CAMK2B;CACNA1S;VAMP2;CREB5;RIMS2;ATP1B2;FXYD2;RAB3A;ADCY9;KCNN4;KCNMA1;CAMK2D;RAPGEF4;ATF6B;ATP1B4;PLCB3;STX1A;ADCY6;ADCY3;SNAP25;CACNA1F;ATP1A3;ADCY7	PLCB1;ITPR3;GNA11;PLCB4;CAMK2G;SLC2A1;ATP1B1;ATP1A2;PRKACA;GNAQ;PRKCB;CREB1;PLCB2;PRKACB;GNAS	hnscc
Rheumatoid arthritis	0.4366876079744381	1.2724502646661895	0.1	0.14632556647677375	91	62	ATP6V1C1;CTSK;MMP1;ITGB2;ICAM1;TGFB1;ACP5;TGFB3;TLR2;CXCL12;ATP6V1D;ITGAL;TCIRG1;TNFSF13;ATP6AP1;FLT1;TGFB2;JUN;ATP6V0D1;HLA-DMB;HLA-DPA1;HLA-DPB1;MMP3;HLA-DRA;ATP6V1E1;HLA-DRB5;CCL5;HLA-DQA1;ATP6V0A1;IL18;ATP6V1F;ATP6V1B2;ATP6V1H;ATP6V0A2;CXCL8;HLA-DQB1;ATP6V1G2;ATP6V1G1;HLA-DRB1;IL1A;HLA-DRB3;ATP6V1A;CCL20;ATP6V0A4;ATP6V0D2;CTSL;HLA-DMA;CXCL1;FOS;CD28;CSF1;CXCL5;VEGFA;HLA-DRB4;HLA-DOA;CD86;ATP6V1B1;TNFRSF11A;HLA-DOB;IL1B;ATP6V1C2;ATP6V0C	ATP6V1C1;CTSK;MMP1;ITGB2;ICAM1;TGFB1;ACP5;TGFB3;TLR2;CXCL12;ATP6V1D;ITGAL;TCIRG1;TNFSF13;ATP6AP1;FLT1;TGFB2;JUN;ATP6V0D1;HLA-DMB;HLA-DPA1;HLA-DPB1;MMP3;HLA-DRA;ATP6V1E1;HLA-DRB5;CCL5;HLA-DQA1;ATP6V0A1;IL18;ATP6V1F	hnscc
Nicotinate and nicotinamide metabolism	0.4758269259747543	1.2736134507274308	0.13225806451612904	0.1464227295043318	30	23	NT5C;NUDT12;AOX1;NMNAT3;NNMT;NADK;NNT;QPRT;NMRK1;NT5E;CD38;NMNAT1;NAMPT;NAPRT;NADK2;PNP;BST1;NT5C1A;ENPP3;NT5C2;NT5C3B;NT5C3A;NADSYN1	NT5C;NUDT12;AOX1;NMNAT3;NNMT;NADK;NNT;QPRT;NMRK1;NT5E;CD38;NMNAT1	hnscc
Glioma	0.44517017117049484	1.272942502966362	0.05161290322580645	0.14645147745050896	75	57	MAPK3;BAX;CALM1;RB1;CDK6;IGF1R;CAMK2G;AKT2;SHC1;DDB2;PIK3CB;PIK3CD;KRAS;CAMK1;PRKCB;CAMK1D;PIK3CA;PLCG2;BAK1;EGFR;GRB2;PLCG1;CALML3;RAF1;MAP2K2;BRAF;PIK3R1;CALML5;PTEN;SOS1;MTOR;AKT1;PDGFRB;NRAS;MAPK1;SOS2;CAMK2A;AKT3;TP53;PRKCA;CAMK4;CAMK2B;CDK4;PDGFRA;PDGFA;E2F3;CALML4;CAMK2D;CCND1;IGF1;POLK;ARAF;HRAS;PIK3R2;MAP2K1;CDKN1A;CDKN2A	MAPK3;BAX;CALM1;RB1;CDK6;IGF1R;CAMK2G;AKT2;SHC1;DDB2;PIK3CB;PIK3CD;KRAS;CAMK1;PRKCB;CAMK1D;PIK3CA;PLCG2;BAK1;EGFR;GRB2;PLCG1	hnscc
cAMP signaling pathway	0.421511213081717	1.2751481583870081	0.00967741935483871	0.14657873171343766	212	114	MAPK3;LIPE;VAV2;ACOX3;CALM1;RAP1A;PPP1CC;PDE4D;PAK1;MYL9;AFDN;RELA;CREBBP;CAMK2G;PPP1R1B;PPP1CA;AKT2;GNAI2;MAPK9;ATP1B1;MAPK8;ATP1A2;PRKACA;PIK3CB;VAV1;PIK3CD;ARAP3;RAC2;GNAI1;ACOX1;TIAM1;JUN;PIK3CA;CREB1;ATP2B1;ATP2A2;EP300;RRAS2;PRKACB;RAC1;GNAS;CALML3;ATP2B4;RRAS;SLC9A1;RAF1;MAP2K2;BRAF;ROCK1;NFATC1;PPP1R12A;RHOA;PLD2;ATP1B3;PPP1CB;ATP1A1;PIK3R1;CALML5;ROCK2;AKT1;FXYD1;BAD;GNAI3;MAPK1;PLD1;CAMK2A;PLN;AKT3;CREB3L4;CAMK4;ADCY4;CAMK2B;CACNA1S;CREB5;SST;RAP1B;RAPGEF3;ATP1B2;FXYD2;GLI3;ADCY9;CALML4;ORAI1;CAMK2D;PDE3B;FOS;RAC3;RAPGEF4;EDNRA;VAV3;VIP;NFKB1;ATP1B4;PLCE1;ABCC4;ADCY6;ADCY3;ATP2B3;PDE4A;HCAR2;NFKBIA;FSHR;HCAR3;CACNA1F;PIK3R2;NPR1;ATP1A3;PDE4B;MAP2K1;PDE3A;CFTR;ADCY7;POMC;SOX9	MAPK3;LIPE;VAV2;ACOX3;CALM1;RAP1A;PPP1CC;PDE4D;PAK1;MYL9;AFDN;RELA;CREBBP;CAMK2G;PPP1R1B;PPP1CA;AKT2;GNAI2;MAPK9;ATP1B1;MAPK8;ATP1A2;PRKACA;PIK3CB;VAV1;PIK3CD;ARAP3;RAC2;GNAI1;ACOX1;TIAM1;JUN;PIK3CA;CREB1;ATP2B1;ATP2A2;EP300;RRAS2;PRKACB;RAC1;GNAS;CALML3;ATP2B4;RRAS;SLC9A1	hnscc
Pancreatic cancer	0.4375443373091384	1.277852650751093	0.03225806451612903	0.14672462891138727	75	65	MAPK3;BAX;STAT1;TGFB1;TGFB3;RB1;CDK6;RELA;CHUK;STAT3;AKT2;MAPK9;MAPK8;DDB2;PIK3CB;PIK3CD;RAC2;KRAS;TGFB2;ERBB2;PIK3CA;BAK1;EGFR;RALA;SMAD2;SMAD4;RAC1;ARHGEF6;IKBKG;RAF1;BCL2L1;BRAF;CDC42;RALB;JAK1;PIK3R1;MTOR;AKT1;RPS6KB1;BAD;SMAD3;MAPK1;PLD1;AKT3;TP53;CDK4;BRCA2;CASP9;IKBKB;E2F3;TGFBR1;CCND1;POLK;TGFBR2;RAC3;VEGFA;ARAF;NFKB1;RPS6KB2;RALBP1;RAD51;PIK3R2;MAP2K1;CDKN1A;CDKN2A	MAPK3;BAX;STAT1;TGFB1;TGFB3;RB1;CDK6;RELA;CHUK;STAT3;AKT2;MAPK9;MAPK8;DDB2;PIK3CB;PIK3CD;RAC2;KRAS;TGFB2;ERBB2;PIK3CA;BAK1;EGFR;RALA;SMAD2;SMAD4;RAC1;ARHGEF6;IKBKG	hnscc
