Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
Axon guidance,0.30944270443152755,1.814628369840409,0.0,0.46602364838030624,536,421,CFL1;MAPK8;MAPK3;MAPK14;MAPK12;MAPK11;MMP9;LAMC1;LAMB1;CLTC;CNTNAP1;LIMK2;MAGOH;PABPC1;PIP5K1C;PLXND1;PDLIM7;PIK3R1;CAP2;NFASC;MYH14;MYH11;MYH10;MYL9;MYL6;MYL12B;MYL12A;NTN1;NRP1;FAU;FES;EZR;GAB1;GFRA1;DAG1;EGFR;EFNA5;DOCK1;DPYSL2;DPYSL4;ELOB;EIF4G1;EIF4A3;HSPA8;HSP90AB1;HSP90AA1;ITGB3;COL4A1;COL4A2;COL4A3;ITGB1;COL4A5;ITSN1;ITGA9;COL6A5;COL6A1;COL6A2;COL6A3;COL6A6;ITGA1;ITGA5;ITGA2B;CXCL12;TLN1;ANK2;ANK1;ARHGEF11;SLIT2;SPTB;SPTAN1;SPTA1;SPTBN1;SRC;ACTB;ACTG1;ABL1;PTPN11;RHOB;ROCK2;ROCK1;RNPS1;RBM8A;PSMA6;PSMA5;PSMA4;PSMA7;PSMB7;PSME1;PSME3;PSME2;PSMD8;PSMC1;PSMD12;PSMD1;PSMC3;PSMC2;PRNP;ARPC1B;RPS29;RPS3;RPS3A;RPS4X;RPS4Y2;RPS5;RPS6;RPS7;RPS8;RPSA;RRAS;SDCBP;RPS28;RPS9;RPS27L;SHANK3;RPL14;RPL36A;RPL13A;RPL36AL;RPL13;RPL37;RPL38;RPL4;RPL12;RPL11;RPL5;RPL6;RPL7;RPL10A;RPL7A;RPL26L1;RPL8;RPL17;RPL23A;RPL27A;RPL26;RPL28;RPL3;RPL31;RPL24;RPL32;RPL23;RPL34;RPL35;RPL22;RPL35A;RPL21;RPL18;RPL10;RPS11;RPS12;RPS13;RPS15A;RPS16;SHC1;RPS19;RPS2;RPS20;RPS21;RPS24;RPS25;RPS27;RPL27;RPLP2;RPLP1;RPLP0;RPS10;RPL9;PPP3CB;DOK2;SHTN1;NCAM1;NCBP2;RPS17;RPS18;FYN;UPF2;PRKACB;PSMA8;CLTA;ARPC3;ARHGEF12;RPL15;CSNK2B;CACNB3;CLASP2;ETF1;RDX;RPS6KA5;GIT1;RBX1;PSMD14;PSMF1;CNTN1;YES1;PSMA1;MAPK7;PSMB3;PAK2;NCBP1;ARPC5;PSMD3;DLG4;USP33;RPL3L;PSEN1;PTPRA;ARPC1A;CLTCL1;ARPC4;PFN1;PSMD7;CLTB;RAC1;RPS23;PSMD13;MAPK1;GRB10;VLDLR;NUMB;EFNB1;ABLIM1;PLCG1;PLXNB1;ABL2;PSMD6;PRKACA;APH1A;AP2A2;SCN7A;SH3GL2;ITGA2;PSMB2;PLXNA1;CLASP1;MAPK13;RPL37A;PLXNC1;ACTR3;PRKAR2A;PIK3CD;ARHGEF28;ACTR2;SEMA3A;RPL29;ARHGAP35;RPS6KA3;AP2B1;NCSTN;NTN4;TYROBP;PAK1;PIK3CB;NRAS;NGEF;FGFR1;GPC1;KALRN;AP2A1;SRGAP1;RPL18A;UPF3B;CACNA1S;GRB2;MAP2K1;LYPLA2;MYO9B;CHL1;ANK3;PSMD9;GRB7;RPS15;ABLIM2;PLXNA2;SLIT3;SH3KBP1;MAP2K2;GSK3B;PSMC6;PRKCA;ENAH;PLXNA3;ARHGAP39;TRIO;SOS1;PIK3R2;SDC2;RPL22L1;RPL19;DPYSL5;SPTBN4;CDC42;NCK2;RPS26;PSMD2;VAV3;RPL39;RPS27A;CSNK2A2;RPS6KA4;DNM2;PSMD5;MSI1;PSMA2;GSPT1;RPL30;RPS6KA6;CRMP1;PLXNA4;LDB1;MMP2;AKAP5;ARHGEF7;LYN;CACNB1;NRP2;PSMB8;SPTBN2;DLG1;ALCAM;PSMB10;AGAP2;ZSWIM8;CXCR4;SRGAP2;PTPRC;PSMB5;DOK1;DNM1;EPHA1;RPL36;RHOA;FARP2;AP2S1;SRGAP3;PSMA3;EPHB2;CD72;RAP1GAP;FRS2;KIF4A;RPS6KA2;CSNK2A1;MET;GSPT2;UBB;MSN;PSMB6;CAP1;LAMA1;ELOC;CREB1;VAV2;ROBO1;MYH9;ADAM10;PIK3CA;PSMD11;PFN2;SEMA7A;KRAS;PSMB4;NCAN;RASA1;ROBO2;AP2M1;COL9A2;EFNA1;AGRN;PSME4;PRKCQ;PRKACG;IRS2;PSMC5;WASL;PAK4;UBA52;SIAH1;HRAS;DNM3;RANBP9;RHOC;DLG3;VASP;NRCAM;CDK5;LIMK1;EPHA7;UPF3A;MYO10;RPS14;NCK1;CASC3;L1CAM;PSMC4;EPHB4;CUL2;SEMA4A;EVL;UNC5B;SEMA4D;RPS6KA1;FLRT3;SOS2;PSMD10;ARPC2;EPHA2;PSMB1;PSMB9;DPYSL3;EPHA4;PSMD4;PITPNA;EPHB1;EFNB2;ITGAV;NEO1;EPHB3;TIAM1;ERBB2;GAB2;PTK2,CFL1;MAPK8;MAPK3;MAPK14;MAPK12;MAPK11;MMP9;LAMC1;LAMB1;CLTC;CNTNAP1;LIMK2;MAGOH;PABPC1;PIP5K1C;PLXND1;PDLIM7;PIK3R1;CAP2;NFASC;MYH14;MYH11;MYH10;MYL9;MYL6;MYL12B;MYL12A;NTN1;NRP1;FAU;FES;EZR;GAB1;GFRA1;DAG1;EGFR;EFNA5;DOCK1;DPYSL2;DPYSL4;ELOB;EIF4G1;EIF4A3;HSPA8;HSP90AB1;HSP90AA1;ITGB3;COL4A1;COL4A2;COL4A3;ITGB1;COL4A5;ITSN1;ITGA9;COL6A5;COL6A1;COL6A2;COL6A3;COL6A6;ITGA1;ITGA5;ITGA2B;CXCL12;TLN1;ANK2;ANK1;ARHGEF11;SLIT2;SPTB;SPTAN1;SPTA1;SPTBN1;SRC;ACTB;ACTG1;ABL1;PTPN11;RHOB;ROCK2;ROCK1;RNPS1;RBM8A;PSMA6;PSMA5;PSMA4;PSMA7;PSMB7;PSME1;PSME3;PSME2;PSMD8;PSMC1;PSMD12;PSMD1;PSMC3;PSMC2;PRNP;ARPC1B;RPS29;RPS3;RPS3A;RPS4X;RPS4Y2;RPS5;RPS6;RPS7;RPS8;RPSA;RRAS;SDCBP;RPS28;RPS9;RPS27L;SHANK3;RPL14;RPL36A;RPL13A;RPL36AL;RPL13;RPL37;RPL38;RPL4;RPL12;RPL11;RPL5;RPL6;RPL7;RPL10A;RPL7A;RPL26L1;RPL8;RPL17;RPL23A;RPL27A;RPL26;RPL28;RPL3;RPL31;RPL24;RPL32;RPL23;RPL34;RPL35;RPL22;RPL35A;RPL21;RPL18;RPL10;RPS11;RPS12;RPS13;RPS15A;RPS16;SHC1;RPS19;RPS2;RPS20;RPS21;RPS24;RPS25;RPS27;RPL27;RPLP2;RPLP1;RPLP0;RPS10;RPL9;PPP3CB;DOK2;SHTN1;NCAM1;NCBP2;RPS17;RPS18;FYN;UPF2;PRKACB;PSMA8;CLTA;ARPC3;ARHGEF12;RPL15;CSNK2B;CACNB3;CLASP2;ETF1;RDX;RPS6KA5;GIT1;RBX1;PSMD14;PSMF1;CNTN1;YES1;PSMA1;MAPK7;PSMB3;PAK2;NCBP1;ARPC5;PSMD3;DLG4;USP33;RPL3L;PSEN1;PTPRA;ARPC1A;CLTCL1;ARPC4;PFN1;PSMD7;CLTB;RAC1;RPS23;PSMD13;MAPK1;GRB10;VLDLR;NUMB;EFNB1;ABLIM1;PLCG1;PLXNB1;ABL2;PSMD6;PRKACA;APH1A;AP2A2;SCN7A;SH3GL2;ITGA2;PSMB2;PLXNA1;CLASP1;MAPK13;RPL37A;PLXNC1;ACTR3;PRKAR2A;PIK3CD;ARHGEF28
Depolymerisation of the Nuclear Lamina,0.47987677630924197,1.8608697193285033,0.01675977653631285,0.4661497014586086,15,14,LMNA;LMNB1;LPIN1;EMD;TMPO;CTDNEP1;PRKCB;CDK1;LEMD2;LEMD3;LPIN2;CCNB1;LPIN3;PRKCA,LMNA;LMNB1;LPIN1;EMD;TMPO;CTDNEP1;PRKCB;CDK1;LEMD2;LEMD3;LPIN2;CCNB1;LPIN3;PRKCA
Localization of the PINCH-ILK-PARVIN complex to focal adhesions,0.6613999609420629,2.087311159759912,0.05124653739612189,0.4663559600811395,4,4,PARVA;ILK;ITGB1;PXN,PARVA;ILK;ITGB1
Lectin pathway of complement activation,0.5778000236535712,1.9654516386774872,0.022058823529411766,0.46643223931887423,8,7,MBL2;MASP1;FCN2;FCN3;MASP2;FCN1;COLEC11,MBL2;MASP1;FCN2;FCN3;MASP2;FCN1
Sodium-coupled phosphate cotransporters,0.6618604176418053,1.8196453488089739,0.24881889763779527,0.4664547272109083,5,2,SLC34A2;SLC20A2,SLC34A2
Minus-strand DNA synthesis,0.8221516474791635,2.0892337878837934,0.3638095238095238,0.4668662878020518,7,1,PPIA,PPIA
Regulation of gap junction activity,0.626563430613456,1.8121048975736054,0.15070422535211267,0.4669490008216955,3,3,SRC;GJA1;TJP1,SRC;GJA1;TJP1
Viral Messenger RNA Synthesis,0.3887579355591742,1.820302935446442,0.0,0.4670682004982171,49,41,NUP133;NUP98;NUP88;NUP62;NUP54;NUP37;NUP210;NUP205;NUP160;NUP153;AAAS;TPR;RAE1;POLR2G;POLR2F;POLR2E;NUP50;POM121C;NDC1;RANBP2;SEC13;NUP58;NUP107;GTF2F1;POM121;NUP214;NUP35;POLR2B;NUP43;POLR2I;NUP93;POLR2H;POLR2K;POLR2L;POLR2D;NUP85;NUP188;SEH1L;GTF2F2;POLR2C;NUP155,NUP133;NUP98;NUP88;NUP62;NUP54;NUP37;NUP210;NUP205;NUP160;NUP153;AAAS;TPR;RAE1;POLR2G;POLR2F;POLR2E;NUP50;POM121C;NDC1;RANBP2;SEC13;NUP58;NUP107;GTF2F1;POM121;NUP214;NUP35;POLR2B;NUP43;POLR2I;NUP93
Diseases of DNA repair,0.5160785830121524,1.8174790371347131,0.10918774966711052,0.46709632524600964,10,6,MSH6;MSH2;PMS2;MSH3;MLH1;NTHL1,MSH6;MSH2
vRNP Assembly,0.651612903225789,1.8146639856747557,0.27564102564102566,0.4671452506578751,7,2,HSP90AA1;IPO5,HSP90AA1;IPO5
Removal of aminoterminal propeptides from gamma-carboxylated proteins,0.5501812263258508,1.9765197215751973,0.020070838252656435,0.4672444035615001,10,9,F10;F9;F2;PROZ;PROS1;PROC;F7;GAS6;FURIN,F10;F9;F2;PROZ;PROS1;PROC
Fertilization,0.6007147820907209,1.8670087407269242,0.11805555555555555,0.467244942252824,26,4,OVGP1;HVCN1;B4GALT1;CD9,OVGP1;HVCN1;B4GALT1;CD9
Defective RFT1 causes RFT1-CDG (CDG-1n),0.8271139341008384,2.1133167865413456,0.3436293436293436,0.46730449966423054,1,1,RFT1,RFT1
Activation of BAD and translocation to mitochondria,0.4698932837782588,1.8608881985643182,0.011025358324145534,0.4673673499387388,15,15,YWHAE;YWHAZ;YWHAH;YWHAQ;BCL2;YWHAB;YWHAG;BAD;PPP3CC;SFN;AKT3;AKT2;AKT1;BID;PPP3R1,YWHAE;YWHAZ;YWHAH;YWHAQ;BCL2;YWHAB;YWHAG;BAD;PPP3CC;SFN;AKT3;AKT2
Suppression of autophagy,0.7138745533942044,1.9661331984857202,0.5738045738045738,0.4673773958597167,4,1,RAB7A,RAB7A
tRNA processing in the nucleus,0.4044027708129165,1.9614371019109822,0.0,0.4679044907595708,59,54,NUP133;NUP98;NUP88;NUP62;NUP54;NUP37;NUP210;NUP205;NUP160;NUP153;DDX1;CPSF1;AAAS;TPR;TRNT1;RAE1;RAN;RPP40;RPP14;RPP30;NUP50;POM121C;CSTF2;RTCB;XPOT;NDC1;RANBP2;POP7;SEC13;NUP58;NUP107;POM121;NUP214;RPP38;NUP35;NUP43;NUP93;TSEN34;FAM98B;ELAC2;CLP1;POP4;NUP85;NUP188;SEH1L;CPSF4;C2orf49;RPP25;TSEN15;ZBTB8OS;POP1;TSEN2;NUP155;TSEN54,NUP133;NUP98;NUP88;NUP62;NUP54;NUP37;NUP210;NUP205;NUP160;NUP153;DDX1;CPSF1;AAAS;TPR;TRNT1;RAE1;RAN;RPP40;RPP14;RPP30;NUP50;POM121C;CSTF2;RTCB;XPOT;NDC1;RANBP2;POP7;SEC13;NUP58;NUP107;POM121;NUP214;RPP38;NUP35;NUP43;NUP93;TSEN34;FAM98B;ELAC2;CLP1;POP4
Nuclear signaling by ERBB4,0.47260204934604255,1.973513047920951,0.0021668472372697724,0.4679639884446164,32,20,CXCL12;STMN1;STAT5A;SRC;APOE;S100B;PGR;PSEN1;WWOX;GFAP;APH1A;TAB2;ADAM17;ESR1;NCOR1;NCSTN;ERBB4;SPARC;YAP1;ADAP1,CXCL12;STMN1;STAT5A;SRC;APOE;S100B;PGR;PSEN1;WWOX;GFAP;APH1A;TAB2;ADAM17;ESR1;NCOR1;NCSTN
Formation of editosomes by ADAR proteins,0.733300248138946,1.9670926727111313,0.1563467492260062,0.46815858358905205,2,2,ADAR;ADARB1,ADAR;ADARB1
Interleukin-9 signaling,0.5594203307279216,1.852209460675467,0.05137844611528822,0.468188331649503,9,6,JAK1;STAT5B;STAT5A;STAT1;STAT3;JAK3,JAK1;STAT5B;STAT5A;STAT1
Extracellular matrix organization,0.32383266673101,1.8203559210889888,0.0,0.46819686734031785,296,225,MFAP1;MFAP5;MFAP4;A2M;MMP19;MMP9;MMP8;CMA1;LAMC1;LAMB2;LAMB1;LAMA5;LAMA4;LAMA2;KLKB1;LTBP4;LUM;LOXL1;LOX;CASP3;P4HB;P4HA1;PLG;PECAM1;PHYKPL;CD44;CD47;CD151;NID2;NID1;FBN2;FBN1;FBLN5;FGB;DCN;DDR2;FGA;FGF2;FGG;FMOD;DAG1;DMD;EFEMP1;DST;ELN;ELANE;ICAM3;ICAM2;HSPG2;COL16A1;COL18A1;COL1A1;COL1A2;COL21A1;COL28A1;ITGB3;COL3A1;COL4A1;COL4A2;COL4A3;ITGB1;COL4A5;COL15A1;COL14A1;JAM3;COL4A6;ITGA9;ITGA7;COL5A2;COL6A5;COL5A3;COL6A1;COL6A2;COL6A3;COL6A6;ITGA1;ITGA6;ITGA5;ITGA2B;CTSG;VTN;TPSAB1;TNXB;TTR;PTPRS;BGN;PPIB;PRSS1;SERPINH1;ASPN;NCAM1;CAPN5;COL5A1;COL7A1;COL11A1;CAPN7;ADAM15;ITGA11;LOXL3;COLGALT2;CEACAM8;CTSB;LTBP1;COL2A1;ITGAM;ITGB4;PSEN1;P4HA2;CAPN2;COL17A1;ITGB6;MFAP2;CAST;ITGB8;PLOD1;CTSD;PCOLCE2;FBLN1;ITGA2;PLOD2;ACAN;HTRA1;TRAPPC4;TIMP2;ADAM17;FBN3;ACTN1;SDC4;KLK7;LAMC3;CAPNS1;F11R;SDC3;NCSTN;NTN4;ADAM12;ADAMTS16;LAMA3;MMP12;ADAMTS5;CAPN3;COL25A1;EFEMP2;CRTAP;P3H1;CAPNS2;SERPINE1;CAPN15;FBLN2;MMP10;PRKCA;TGFB2;PCOLCE;SDC2;ITGB7;ADAMTS4;CAPN6;CDH1;PXDN;TIMP1;ADAMTS2;SDC1;SH3PXD2A;COLGALT1;TGFB1;P3H3;CAPN13;COL22A1;BSG;MMP2;CAPN1;CTSL;LTBP3;ADAM9;BMP1;MMP15;COL12A1;HAPLN1;CTSV;TNC;ITGB5;ADAMTS1;THBS1;ITGAX;PLOD3;ITGB2;MMP7;ITGA4;LAMA1;ICAM1;COL8A2;CTSS;ADAM10;SPARC;MMP14;VCAN;NCAN;COL8A1;CASK;LAMB3;PLEC;COL9A2;SPP1;AGRN;TGFB3;LAMC2;COMP;P3H2;COL26A1;LOXL2;TNN;FN1;LOXL4;COL10A1;ITGA3;VCAM1;FURIN;ITGAL;DDR1;CTSK;MMP11;BMP7;ITGAV;MMP1;LTBP2,MFAP1;MFAP5;MFAP4;A2M;MMP19;MMP9;MMP8;CMA1;LAMC1;LAMB2;LAMB1;LAMA5;LAMA4;LAMA2;KLKB1;LTBP4;LUM;LOXL1;LOX;CASP3;P4HB;P4HA1;PLG;PECAM1;PHYKPL;CD44;CD47;CD151;NID2;NID1;FBN2;FBN1;FBLN5;FGB;DCN;DDR2;FGA;FGF2;FGG;FMOD;DAG1;DMD;EFEMP1;DST;ELN;ELANE;ICAM3;ICAM2;HSPG2;COL16A1;COL18A1;COL1A1;COL1A2;COL21A1;COL28A1;ITGB3;COL3A1;COL4A1;COL4A2;COL4A3;ITGB1;COL4A5;COL15A1;COL14A1;JAM3;COL4A6;ITGA9;ITGA7;COL5A2;COL6A5;COL5A3;COL6A1;COL6A2;COL6A3;COL6A6;ITGA1;ITGA6;ITGA5;ITGA2B;CTSG
Toxicity of botulinum toxin type B (BoNT/B),0.8586740770146917,2.334269433292193,0.27586206896551724,0.46823598925655213,8,1,VAMP2,VAMP2
Regulation of HSF1-mediated heat shock response,0.36107270588793045,1.814742094530274,0.0,0.46824420608535366,83,74,MAPK3;NUP133;NUP98;NUP88;NUP62;NUP54;NUP37;NUP210;NUP205;NUP160;NUP153;FKBP4;HSPA9;HSPA8;HSPA5;HSPA14;HSPA12B;HSPA12A;COL4A6;AAAS;YWHAE;TPR;RAE1;RPA1;SERPINH1;BAG3;RPA2;ATR;RPA3;HSPA4;NUP50;BAG2;DNAJC2;POM121C;HSPH1;NDC1;RANBP2;SEC13;NUP58;DNAJB6;HSPA2;NUP107;MAPK1;POM121;NUP214;DNAJB1;NUP35;CCAR2;BAG5;NUP43;ST13;HSF1;NUP93;BAG4;GSK3B;HSPA6;HSBP1;HSPA4L;SIRT1;HSPA13;HSPA1L;MRPL18;NUP85;HSPA1A;NUP188;RPS19BP1;HIKESHI;SEH1L;UBB;MAPKAPK2;DNAJC7;ATM;NUP155;BAG1,MAPK3;NUP133;NUP98;NUP88;NUP62;NUP54;NUP37;NUP210;NUP205;NUP160;NUP153;FKBP4;HSPA9;HSPA8;HSPA5;HSPA14;HSPA12B;HSPA12A;COL4A6;AAAS;YWHAE;TPR;RAE1;RPA1;SERPINH1;BAG3;RPA2;ATR;RPA3;HSPA4;NUP50;BAG2;DNAJC2;POM121C;HSPH1;NDC1;RANBP2;SEC13;NUP58;DNAJB6;HSPA2;NUP107;MAPK1;POM121;NUP214;DNAJB1;NUP35;CCAR2;BAG5;NUP43;ST13;HSF1;NUP93;BAG4
Defective MTRR causes methylmalonic aciduria and homocystinuria type cblE,0.6556823821340041,1.8673375229345472,0.24758842443729903,0.468263038168661,2,2,MTRR;MTR,MTRR;MTR
Postmitotic nuclear pore complex (NPC) reformation,0.4474029715332888,1.9589350248306943,0.001037344398340249,0.46830342926652707,27,27,NUP133;NUP98;NUP62;NUP54;NUP37;NUP205;NUP160;SUMO1;TNPO1;RAN;RANGAP1;RCC1;NDC1;KPNB1;SEC13;NUP58;NUP107;POM121;UBE2I;NUP35;NUP43;NUP93;AHCTF1;NUP85;NUP188;SEH1L;NUP155,NUP133;NUP98;NUP62;NUP54;NUP37;NUP205;NUP160;SUMO1;TNPO1;RAN;RANGAP1;RCC1;NDC1;KPNB1;SEC13;NUP58;NUP107;POM121;UBE2I;NUP35;NUP43;NUP93;AHCTF1
Phase 0 - rapid depolarisation,0.4742595918361204,1.8612928225497458,0.03329506314580941,0.46831881664848224,42,12,CAMK2A;CACNA2D1;CACNA2D2;CAMK2B;CAMK2D;CAMK2G;CACNB3;RANGRF;SCN7A;CACNA1S;CACNA1F;CACNB1,CAMK2A;CACNA2D1;CACNA2D2;CAMK2B;CAMK2D;CAMK2G
mRNA Editing: A to I Conversion,0.733300248138946,1.9768807491176812,0.17582417582417584,0.46842955008777065,2,2,ADAR;ADARB1,ADAR;ADARB1
G beta:gamma signalling through PLC beta,0.5018218518623546,1.9707303612764513,0.0033259423503325942,0.4684437275436888,20,15,PLCB3;GNB1;GNG7;GNG2;GNG12;GNG11;GNB3;GNB2;GNG5;GNB4;PLCB1;GNG4;PLCB2;GNB5;GNG10,PLCB3;GNB1;GNG7;GNG2;GNG12;GNG11;GNB3;GNB2;GNG5;GNB4
Platelet homeostasis,0.44029762256031174,2.125505651974148,0.0,0.4684627472255756,87,56,MAPK14;MRVI1;KCNMA1;LRP8;PDE5A;PECAM1;NOS3;ITPR1;GNB1;GNG7;GNG2;GNG12;GNG11;GNB3;GNB2;GNAS;GUCY1A2;GUCY1A3;GUCY1B3;STIM1;SLC8A1;APOB;PTPN11;PPP2R5B;PPP2R5A;PRKG1;ATP2B4;ATP2B3;ATP2B2;ATP2B1;GNG5;GNB4;PPP2R5E;P2RX7;GNG4;FGR;PPP2CB;PTPN6;ATP2A3;PLA2G4A;PDE2A;PPP2R5C;ATP2A1;GNB5;ATP2A2;ITPR3;P2RX4;SRI;PPP2R1A;ITPR2;PPP2R1B;PAFAH2;PPP2CA;PDE1A;PPP2R5D;GNG10,MAPK14;MRVI1;KCNMA1;LRP8;PDE5A;PECAM1;NOS3;ITPR1;GNB1;GNG7;GNG2;GNG12;GNG11;GNB3;GNB2;GNAS;GUCY1A2;GUCY1A3;GUCY1B3;STIM1;SLC8A1;APOB;PTPN11;PPP2R5B;PPP2R5A;PRKG1;ATP2B4;ATP2B3;ATP2B2;ATP2B1;GNG5;GNB4;PPP2R5E;P2RX7
mRNA Splicing,0.42335772549033784,2.346831929862679,0.0,0.4684820055523997,191,178,CHERP;LSM7;LSM4;LSM2;MAGOH;PCBP2;PCBP1;CCAR1;PABPN1;PHF5A;CDC5L;NUDT21;DDX42;DDX46;DDX5;FUS;FIP1L1;EFTUD2;DHX9;DHX15;ELAVL1;EIF4A3;HSPA8;HNRNPUL1;CPSF1;HNRNPU;CPSF2;HNRNPR;HNRNPM;HNRNPL;HNRNPK;HNRNPH2;HNRNPH1;HNRNPF;CTNNBL1;CSTF3;CWC27;HNRNPA0;HNRNPA1;HNRNPC;HNRNPD;HNRNPA3;HNRNPA2B1;SYMPK;SRSF9;TFIP11;ALYREF;SRSF7;SRSF6;SNRPC;SNRPG;SNRPD2;SNRPB2;SNRPA1;SNRPA;SNRNP70;SNRNP27;SNRNP200;SRSF5;SRRM1;SRSF4;SRSF3;SRSF2;SRSF11;SRSF1;SRRT;SNW1;WDR33;YBX1;WBP11;USP39;TRA2B;U2AF1;U2SURP;U2AF2;U2AF1L4;PUF60;RNPS1;RBMX;RBM8A;RBM17;POLR2G;POLR2F;POLR2E;PTBP1;BUD31;PRPF8;PRPF6;PRPF40A;PRPF3;PRPF19;SF1;SART1;SF3A2;SF3B6;SF3B3;SF3B2;SF3B1;SF3A3;NCBP2;PRPF4;SNRPN;SNRPB;CSTF2;PLRG1;SF3A1;DDX23;SMNDC1;NCBP1;DNAJC8;LSM5;CPSF3;SYF2;SLU7;SF3B5;LSM6;GTF2F1;XAB2;RBM5;CWC15;CSTF2T;SNRPD3;PRPF31;SNRPE;PCF11;LSM3;CD2BP2;SNRPF;SNRNP40;GPKOW;RBM22;POLR2B;CRNKL1;POLR2I;PRCC;CSTF1;PPIL1;PPWD1;PPIL4;UPF3B;SRRM2;PPIE;CLP1;PPIH;PRPF38A;PQBP1;PAPOLA;LSM8;SNU13;SF3B4;SRSF10;POLR2H;POLR2K;CPSF7;DHX38;POLR2L;BCAS2;POLR2D;WBP4;SNRPD1;CDC40;CWC22;ZCRB1;TXNL4A;GTF2F2;CWC25;CPSF4;AQR;ZRSR2;PPIL3;PDCD7;CASC3;GCFC2;POLR2C;RNPC3;SNRNP48;DHX16;SUGP1,CHERP;LSM7;LSM4;LSM2;MAGOH;PCBP2;PCBP1;CCAR1;PABPN1;PHF5A;CDC5L;NUDT21;DDX42;DDX46;DDX5;FUS;FIP1L1;EFTUD2;DHX9;DHX15;ELAVL1;EIF4A3;HSPA8;HNRNPUL1;CPSF1;HNRNPU;CPSF2;HNRNPR;HNRNPM;HNRNPL;HNRNPK;HNRNPH2;HNRNPH1;HNRNPF;CTNNBL1;CSTF3;CWC27;HNRNPA0;HNRNPA1;HNRNPC;HNRNPD;HNRNPA3;HNRNPA2B1;SYMPK;SRSF9;TFIP11;ALYREF;SRSF7;SRSF6;SNRPC;SNRPG;SNRPD2;SNRPB2;SNRPA1;SNRPA;SNRNP70;SNRNP27;SNRNP200;SRSF5;SRRM1;SRSF4;SRSF3;SRSF2;SRSF11;SRSF1;SRRT;SNW1;WDR33;YBX1;WBP11;USP39;TRA2B;U2AF1;U2SURP;U2AF2;U2AF1L4;PUF60;RNPS1;RBMX;RBM8A;RBM17;POLR2G;POLR2F;POLR2E;PTBP1;BUD31;PRPF8;PRPF6;PRPF40A;PRPF3;PRPF19;SF1;SART1;SF3A2;SF3B6;SF3B3;SF3B2;SF3B1;SF3A3;NCBP2;PRPF4;SNRPN;SNRPB;CSTF2;PLRG1;SF3A1;DDX23;SMNDC1;NCBP1;DNAJC8;LSM5;CPSF3;SYF2;SLU7;SF3B5;LSM6;GTF2F1;XAB2;RBM5;CWC15;CSTF2T;SNRPD3;PRPF31;SNRPE;PCF11
Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits,0.6008429837626003,2.3217920813107695,0.002306805074971165,0.4685017240811971,29,12,GNB1;GNG7;GNG2;GNG12;GNG11;GNB3;GNB2;GNG5;GNB4;GNG4;GNB5;GNG10,GNB1;GNG7;GNG2;GNG12;GNG11;GNB3;GNB2;GNG5;GNB4
Histidine catabolism,0.7028287841190859,1.968680827311094,0.2159090909090909,0.4685245233311779,8,2,HNMT;CARNMT1,HNMT;CARNMT1
Transcriptional regulation by small RNAs,0.3977942828329955,1.8782141035318165,0.0020181634712411706,0.4686462647993294,76,45,NUP133;NUP98;NUP88;NUP62;NUP54;NUP37;NUP210;NUP205;NUP160;NUP153;AAAS;TPR;RAE1;RAN;POLR2G;POLR2F;POLR2E;NUP50;POM121C;NDC1;RANBP2;SEC13;NUP58;TNRC6A;NUP107;POM121;NUP214;IPO8;AGO1;NUP35;AGO2;POLR2B;NUP43;POLR2I;NUP93;POLR2H;POLR2K;H2AFX;POLR2L;POLR2D;NUP85;NUP188;SEH1L;POLR2C;NUP155,NUP133;NUP98;NUP88;NUP62;NUP54;NUP37;NUP210;NUP205;NUP160;NUP153;AAAS;TPR;RAE1;RAN;POLR2G;POLR2F;POLR2E;NUP50;POM121C;NDC1;RANBP2;SEC13;NUP58;TNRC6A;NUP107;POM121;NUP214;IPO8;AGO1;NUP35;AGO2;POLR2B;NUP43;POLR2I;NUP93
G alpha (z) signalling events,0.4262600163452852,1.868388994877988,0.0030991735537190084,0.4686692989358189,48,29,GNAI1;GNAI2;GNAI3;GNB1;GNG7;GNG2;GNG12;GNG11;GNB3;GNB2;GNAZ;GNAS;ADCY5;ADCY6;RGS19;GNG5;GNB4;PRKCB;ADCY3;GNG4;PRKCD;PRKCA;ADRA2A;PRKCH;GNB5;ADCY7;PRKCE;PRKCQ;GNG10,GNAI1;GNAI2;GNAI3;GNB1;GNG7;GNG2;GNG12;GNG11;GNB3;GNB2;GNAZ;GNAS;ADCY5;ADCY6;RGS19;GNG5;GNB4
